07/21/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		958		370		233		479		3048		0		0		
	2		959		379		233		478		2759		0		0		
	3		960		383		233		478		2628		0		0		
	4		962		381		234		479		2442		0		0		
	5		964		382		233		494		2414		0		0		
	6		964		383		233		512		1886		0		0		
	7		964		382		233		492		1708		1044		24		
	8		961		381		233		457		1294		5090		252		
	9		956		382		233		447		1000		8322		427		
	10		955		373		233		446		595		9562		513		
	11		954		370		232		448		465		10191		530		
	12		952		369		232		452		357		10517		532		
	13		950		369		231		500		339		10567		527		
	14		946		370		230		510		406		10523		519		
	15		945		372		230		508		511		10347		527		
	16		947		370		229		512		714		9679		524		
	17		949		369		229		518		784		8405		508		
	18		950		367		230		544		954		7120		465		
	19		952		370		224		583		1227		3858		330		
	20		955		371		212		583		1781		716		38		
	21		956		377		212		584		2433		0		0		
	22		955		380		211		562		2666		0		0		
	23		957		379		210		517		2460		0		0		
	24		958		381		210		477		2245		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5088		2267		7127		6376		3694						
	2		4808		2267		6287		6186		3809						
	3		3722		2267		6728		6172		3613						
	4		4498		2266		5273		6266		3570						
	5		4487		2266		5124		6279		3553						
	6		3978		2266		5075		6763		3711						
	7		4847		2267		4411		6683		3471						
	8		8668		2266		3380		4916		3144						
	9		11767		2260		2741		3263		2906						
	10		12677		2259		3001		2370		2856						
	11		13190		2260		3127		2478		2775						
	12		13411		2261		3744		2058		3019						
	13		13483		2263		4491		2074		3286						
	14		13504		2265		5537		2511		3364						
	15		13440		2265		6934		2854		3639						
	16		12975		2266		8938		3079		3766						
	17		11762		2267		11279		3426		4092						
	18		10630		2267		13064		3904		4487						
	19		7544		2268		15179		5468		4568						
	20		4656		2268		15014		7592		5004						
	21		4562		2266		13884		8434		4745						
	22		4774		2264		12928		8077		4666						
	23		4523		2264		12143		6813		4067						
	24		4271		2265		10662		6364		3732						
