01/24/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		895		351		215		172		174		0		0		
	2		896		352		219		168		212		0		0		
	3		894		354		220		169		380		0		0		
	4		892		358		220		169		506		0		0		
	5		881		356		219		176		504		0		0		
	6		841		345		219		184		550		0		0		
	7		843		342		219		220		589		0		0		
	8		843		345		216		222		933		1078		0		
	9		843		345		211		203		947		4234		0		
	10		837		331		210		189		992		5974		47		
	11		832		317		209		189		1104		6710		109		
	12		832		327		215		181		1387		7157		121		
	13		834		333		217		181		1412		6810		124		
	14		833		331		216		183		1489		7027		116		
	15		832		333		215		192		1399		6258		50		
	16		834		349		217		192		1471		5058		37		
	17		845		364		218		220		1509		1557		7		
	18		893		358		219		249		1733		0		0		
	19		896		358		218		247		1574		0		0		
	20		897		364		218		248		1665		0		0		
	21		897		362		218		217		1831		0		0		
	22		897		366		217		193		2014		0		0		
	23		896		352		217		192		1923		0		0		
	24		896		347		217		192		1263		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		1807		2271		8105		7666		1053						
	2		1847		2271		7871		7671		743						
	3		2017		2269		7591		7494		624						
	4		2145		2270		7429		7349		664						
	5		2136		2270		7867		7457		725						
	6		2139		2272		8477		7890		1353						
	7		2213		2271		9405		8234		2240						
	8		3637		2272		9273		8355		2190						
	9		6783		2273		7532		7042		1641						
	10		8580		2273		6891		5595		919						
	11		9470		2271		6125		4724		868						
	12		10220		2270		5753		3908		801						
	13		9911		2271		5780		3736		769						
	14		10195		2271		5922		3302		853						
	15		9279		2271		6094		4400		885						
	16		8158		2270		6022		5921		999						
	17		4720		2270		7355		7759		2309						
	18		3452		2271		8551		9264		3001						
	19		3293		2272		9019		9322		3071						
	20		3392		2272		8939		8970		2718						
	21		3525		2272		8491		8653		2565						
	22		3687		2273		7741		8590		2303						
	23		3580		2272		6391		9326		1689						
	24		2915		2271		5542		9480		1644						
