04/28/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		963		308		206		196		3441		0		0		
	2		965		308		206		199		2912		0		0		
	3		970		307		206		199		2228		0		0		
	4		970		312		206		199		1994		0		0		
	5		970		314		206		199		2215		0		0		
	6		968		313		205		200		2418		0		0		
	7		956		310		205		207		1789		1140		0		
	8		959		309		203		202		1394		6670		180		
	9		957		309		206		199		1331		10709		295		
	10		952		304		204		191		1213		11848		312		
	11		950		304		207		184		1267		12309		315		
	12		948		306		208		148		1192		12148		316		
	13		945		304		207		149		1103		12041		316		
	14		943		305		208		150		1104		12287		316		
	15		942		304		208		149		1648		12311		316		
	16		947		303		210		150		2164		11521		312		
	17		947		303		210		188		2567		10913		299		
	18		943		307		214		196		3539		8670		262		
	19		933		308		214		212		3773		4219		146		
	20		929		312		214		259		4054		301		0		
	21		932		310		212		249		4326		0		0		
	22		950		312		210		214		3943		0		0		
	23		951		312		209		201		3579		0		0		
	24		947		310		208		199		3532		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5069		2008		7148		6009		1011						
	2		4602		2008		6865		6249		850						
	3		3883		2007		7214		6214		836						
	4		3650		2007		7411		6222		833						
	5		3829		2008		7944		5779		977						
	6		4080		2008		8154		5972		1522						
	7		4464		2008		8708		6277		1591						
	8		9610		2018		6902		4445		793						
	9		13913		2053		4647		2555		415						
	10		14985		2090		3687		1874		204						
	11		15526		2125		2830		1462		199						
	12		15281		2145		3138		929		145						
	13		15077		2139		3164		115		530						
	14		15276		2144		3069		291		524						
	15		15857		2152		3358		443		170						
	16		15628		2151		4217		341		350						
	17		15466		2151		4834		612		523						
	18		14238		2150		5823		1860		860						
	19		10093		2151		7514		4537		1976						
	20		6119		2151		10137		6281		2422						
	21		6006		2150		10561		6248		2475						
	22		5603		2150		10747		5652		2210						
	23		5219		2150		10098		5828		1636						
	24		5165		2150		9220		5167		1220						
