01/24/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		952		269		243		319		247		0		0		
	2		952		268		243		316		266		0		0		
	3		952		268		244		317		266		0		0		
	4		950		271		244		318		338		0		0		
	5		924		273		244		308		398		0		0		
	6		918		272		240		376		432		0		0		
	7		918		277		241		419		539		0		0		
	8		927		280		231		380		584		1388		12		
	9		933		281		228		389		592		4994		198		
	10		933		260		229		342		572		7246		282		
	11		930		259		203		333		523		7576		340		
	12		929		263		213		336		543		7336		396		
	13		928		265		230		348		645		7228		397		
	14		930		261		230		362		698		7012		395		
	15		931		262		230		360		910		6332		362		
	16		923		266		234		399		1059		4050		299		
	17		923		267		237		428		782		1073		70		
	18		932		261		236		477		790		3		0		
	19		942		260		234		484		1002		0		0		
	20		952		261		238		526		976		0		0		
	21		953		259		238		515		1067		0		0		
	22		954		263		238		468		936		0		0		
	23		955		270		237		442		864		0		0		
	24		955		272		235		420		907		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2030		2251		7329		8136		1946						
	2		2045		2251		7209		7789		1840						
	3		2047		2251		6859		7962		1776						
	4		2121		2251		6649		8043		1854						
	5		2147		2247		6835		8230		2055						
	6		2238		2246		7264		8646		2496						
	7		2394		2245		7697		10123		3025						
	8		3802		2245		7454		10152		2945						
	9		7615		2245		5755		8137		2333						
	10		9864		2244		4589		7120		1721						
	11		10164		2243		4190		7159		1703						
	12		10016		2242		4120		7005		1666						
	13		10041		2243		4146		6692		1676						
	14		9888		2242		4212		6681		1732						
	15		9387		2241		4692		7001		1785						
	16		7230		2241		5531		7984		2206						
	17		3780		2240		7919		9497		2618						
	18		2699		2226		9553		10068		3526						
	19		2922		2216		10045		9862		3719						
	20		2953		2217		9465		9986		3764						
	21		3032		2217		9132		9946		3313						
	22		2859		2218		8481		9995		2668						
	23		2768		2217		7520		9595		2268						
	24		2789		2217		6684		8961		2065						
