12/12/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		716		342		224		380		246		0		0		
	2		716		342		232		361		179		0		0		
	3		714		343		240		368		131		0		0		
	4		722		346		240		372		103		0		0		
	5		722		347		239		372		118		0		0		
	6		722		346		240		525		139		0		0		
	7		710		355		234		574		125		0		0		
	8		695		358		227		577		149		1395		3		
	9		707		351		228		479		150		4772		160		
	10		706		361		228		369		151		6187		270		
	11		705		357		228		355		251		6374		299		
	12		704		358		232		356		335		6273		295		
	13		701		359		231		355		351		6170		274		
	14		700		364		236		390		356		6044		272		
	15		702		360		235		391		361		5560		241		
	16		705		361		236		516		353		3189		148		
	17		710		361		237		596		363		369		0		
	18		709		359		237		618		395		0		0		
	19		709		357		239		634		383		0		0		
	20		709		359		242		618		384		0		0		
	21		709		356		243		614		381		0		0		
	22		710		354		242		590		301		0		0		
	23		711		344		242		572		361		0		0		
	24		707		343		242		482		377		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		1836		2258		7628		7859		2776						
	2		1833		2259		7611		7594		2496						
	3		1803		2260		7696		7313		2504						
	4		1787		2260		7760		7225		2542						
	5		1802		2261		8046		7237		2682						
	6		1976		2261		9107		7407		2964						
	7		2002		2260		10359		8328		3392						
	8		3408		2259		10510		7889		3358						
	9		6851		2260		8201		6790		2669						
	10		8276		2260		7236		5897		2444						
	11		8573		2258		7077		5553		2169						
	12		8558		2258		7256		5676		2148						
	13		8445		2259		7358		5683		2107						
	14		8367		2258		7396		5955		2307						
	15		7856		2258		7448		6612		2319						
	16		5516		2258		8641		7796		2779						
	17		2651		2258		11970		8234		3109						
	18		2330		2259		13818		8623		3480						
	19		2332		2259		13391		8942		3626						
	20		2317		2259		12770		9094		3644						
	21		2309		2260		12165		9198		3404						
	22		2201		2262		11449		8912		3219						
	23		2239		2261		10211		8175		2953						
	24		2165		2259		8545		8033		2836						
