10/19/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		770		207		206		101		1659		0		0		
	2		770		208		207		95		1384		0		0		
	3		769		208		208		93		1284		0		0		
	4		767		209		208		93		1030		0		0		
	5		768		211		206		93		893		0		0		
	6		767		208		204		105		931		0		0		
	7		767		207		203		142		943		0		0		
	8		768		207		202		143		863		1574		0		
	9		744		202		204		142		960		7239		0		
	10		742		210		205		109		968		10371		0		
	11		741		218		205		66		990		11303		54		
	12		739		212		201		53		1021		11085		124		
	13		737		209		208		53		1018		10796		170		
	14		735		205		208		52		942		10933		223		
	15		741		206		208		52		964		10922		243		
	16		725		208		209		52		991		10155		218		
	17		737		210		207		96		931		7807		159		
	18		743		206		203		155		616		2311		32		
	19		745		199		203		202		601		166		0		
	20		759		193		208		201		516		56		0		
	21		792		196		208		182		419		0		0		
	22		790		197		207		178		455		0		0		
	23		788		199		206		135		618		0		0		
	24		785		198		206		99		716		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2921		1139		10242		6123		886						
	2		2627		1139		10142		5897		791						
	3		2531		1138		9950		5826		790						
	4		2279		1138		10081		5885		847						
	5		2135		1138		10636		5785		878						
	6		2172		1139		11252		6161		1154						
	7		2228		1139		12195		6953		1609						
	8		3553		1139		12209		6813		1836						
	9		9213		1139		8886		4410		1472						
	10		12543		1139		6475		3218		1111						
	11		13534		1139		5828		3037		381						
	12		13461		1140		5859		2236		349						
	13		13193		1140		5719		2057		321						
	14		13282		1139		5770		2076		149						
	15		13356		1139		6275		2050		103						
	16		12624		1138		6755		2769		283						
	17		10359		1138		8156		3748		923						
	18		4534		1138		12279		5689		2114						
	19		2121		1138		15108		6827		2270						
	20		1954		1138		15528		6812		2034						
	21		1763		1139		14704		6843		2152						
	22		1781		1139		13943		6790		1932						
	23		1897		1139		13235		6326		1331						
	24		1968		1139		12204		6017		1066						
