01/01/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		992		378		219		199		2790		0		0		
	2		992		379		207		201		2486		0		0		
	3		992		377		206		200		2392		0		0		
	4		993		375		206		199		2358		0		0		
	5		991		378		206		201		2315		0		0		
	6		987		382		206		201		2131		0		0		
	7		986		383		206		201		2066		0		0		
	8		986		384		203		198		1936		1245		0		
	9		985		381		204		195		1973		5191		74		
	10		984		382		205		157		1883		7534		260		
	11		985		380		205		159		1906		7966		287		
	12		984		370		206		157		1974		7872		285		
	13		985		376		206		159		1707		7867		278		
	14		984		383		206		154		1366		7973		276		
	15		984		381		208		159		1106		7303		266		
	16		988		382		211		208		727		4493		188		
	17		989		382		213		281		537		742		12		
	18		992		381		216		375		460		0		0		
	19		991		384		216		379		376		0		0		
	20		991		383		219		375		385		0		0		
	21		990		383		225		290		342		0		0		
	22		989		381		226		253		310		0		0		
	23		988		382		226		206		255		0		0		
	24		987		373		226		195		248		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4578		2273		6412		6299		2391						
	2		4265		2274		6270		5996		2399						
	3		3175		2274		7170		5900		2101						
	4		4131		2274		6012		5914		1966						
	5		4091		2274		6091		5857		2015						
	6		3907		2275		6373		5923		2311						
	7		3842		2275		6738		6107		2581						
	8		4952		2274		6267		5615		2417						
	9		9003		2274		4084		3666		1888						
	10		11405		2274		3229		1504		1894						
	11		11888		2274		2906		909		1728						
	12		11848		2273		2831		526		1628						
	13		11578		2273		2968		322		1538						
	14		11342		2273		3332		199		1604						
	15		10407		2273		3691		1284		1727						
	16		7197		2273		4907		4057		2138						
	17		3156		2272		7586		7086		2837						
	18		2424		2273		9174		9088		3284						
	19		2346		2273		9549		9271		3487						
	20		2353		2272		9246		9554		3321						
	21		2230		2272		9182		9722		2936						
	22		2159		2273		8924		9437		2596						
	23		2057		2273		8183		9013		2312						
	24		2029		2274		7504		8326		2165						
