06/03/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		967		244		159		506		2511		0		0		
	2		969		242		160		503		2544		0		0		
	3		969		245		162		507		2397		0		0		
	4		970		245		162		506		2346		0		0		
	5		971		246		157		519		1849		0		0		
	6		971		245		153		593		1262		22		0		
	7		970		249		159		604		920		1358		52		
	8		968		251		159		540		731		4620		196		
	9		971		239		161		478		637		6930		278		
	10		967		237		163		481		536		8001		332		
	11		965		239		161		478		429		8679		377		
	12		963		236		163		478		464		9041		383		
	13		961		246		161		479		430		9134		372		
	14		959		248		160		478		576		9124		340		
	15		958		248		158		489		845		9015		350		
	16		958		249		157		546		1256		8538		336		
	17		960		248		155		551		1554		7882		335		
	18		959		249		155		612		1775		6527		311		
	19		959		249		156		614		1964		3673		217		
	20		962		248		157		614		2190		696		32		
	21		967		248		157		612		2303		0		0		
	22		969		247		156		610		2343		0		0		
	23		972		241		156		587		2522		0		0		
	24		974		242		158		568		2896		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4385		1129		5429		8528		4651						
	2		4418		1129		4614		8116		4633						
	3		4280		1130		3762		8264		4663						
	4		4228		1130		3285		8379		4573						
	5		3741		1130		3360		8651		4619						
	6		3246		1130		3559		9145		4640						
	7		4312		1130		3101		8793		4605						
	8		7464		1130		2554		7474		4212						
	9		9700		1130		2361		6415		3932						
	10		10720		1130		2339		5881		4230						
	11		11328		1130		2427		5942		4343						
	12		11728		1130		2617		6012		4510						
	13		11783		1129		2694		6769		4473						
	14		11885		1129		2889		7150		4597						
	15		12064		1129		3391		6981		4622						
	16		12041		1130		4011		6945		4696						
	17		11685		1129		5143		7081		4809						
	18		10589		1129		6450		7397		5012						
	19		7832		1130		8328		8235		5154						
	20		4900		1130		9604		9169		5637						
	21		4287		1130		9911		9533		5498						
	22		4325		1130		9119		9676		5179						
	23		4478		1132		8067		8736		5040						
	24		4839		1132		6065		8214		5038						
