07/29/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		918		284		200		177		3231		0		0		
	2		918		286		201		172		2659		0		0		
	3		918		288		201		166		2416		0		0		
	4		918		289		201		129		2270		0		0		
	5		918		289		188		134		2119		0		0		
	6		918		288		188		188		1884		0		0		
	7		917		294		187		191		1539		813		0		
	8		914		288		186		191		1200		5183		0		
	9		869		285		186		173		970		9078		158		
	10		855		283		184		169		814		10701		211		
	11		890		295		184		169		537		11299		310		
	12		902		294		187		176		505		11805		359		
	13		900		277		189		179		523		11733		358		
	14		900		294		188		193		625		11609		243		
	15		900		320		187		199		944		10983		182		
	16		900		324		191		276		1876		10296		268		
	17		898		315		196		288		3004		8471		53		
	18		897		308		205		315		3373		6833		0		
	19		901		309		204		317		3650		3805		0		
	20		903		311		209		321		3563		606		0		
	21		904		308		209		326		3512		0		0		
	22		908		310		208		269		3706		0		0		
	23		911		302		207		215		3605		0		0		
	24		913		299		207		210		3490		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4797		2265		14823		5595		1251						
	2		4216		2266		13831		6116		661						
	3		3961		2267		13180		6260		584						
	4		3768		2268		12573		6208		598						
	5		3624		2268		12454		6291		627						
	6		3431		2268		13029		6549		652						
	7		3835		2267		13777		5518		926						
	8		7725		2267		12359		4237		1048						
	9		11591		2266		11688		2822		887						
	10		13182		2265		12028		1500		908						
	11		13655		2265		13430		592		965						
	12		14217		2264		14553		449		1057						
	13		14161		2265		16601		64		1058						
	14		14062		2267		18344		-80		1683						
	15		13721		2268		20322		-404		2247						
	16		14117		2270		21773		-583		2298						
	17		13295		2270		22696		-17		2435						
	18		12021		2271		23418		1002		2651						
	19		9377		2271		23440		2894		3005						
	20		6017		2269		23831		4423		3294						
	21		5208		2266		23527		4366		3256						
	22		5352		2265		22072		4180		3043						
	23		5206		2265		19654		4446		2491						
	24		5093		2268		17069		4737		2009						
