04/14/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		937		217		179		175		4357		0		0		
	2		920		218		180		175		4048		0		0		
	3		913		218		181		175		3640		0		0		
	4		921		220		180		176		3376		0		0		
	5		918		222		180		176		3216		0		0		
	6		904		222		179		180		3128		0		0		
	7		868		219		175		217		3275		397		0		
	8		845		219		175		181		3269		4783		58		
	9		860		221		176		175		3125		9804		348		
	10		881		218		172		174		2893		11500		473		
	11		881		219		172		174		2639		12130		503		
	12		879		215		171		170		2780		12087		504		
	13		878		215		173		136		3192		11983		501		
	14		877		214		182		142		3630		11414		492		
	15		883		219		186		134		3701		10772		473		
	16		885		218		169		134		3940		10411		359		
	17		883		219		173		173		4413		8722		238		
	18		882		218		178		184		4661		5710		74		
	19		883		215		179		224		4222		2122		0		
	20		884		213		178		226		3738		33		0		
	21		919		208		182		225		3389		0		0		
	22		888		208		184		225		2910		0		0		
	23		888		209		185		216		2927		0		0		
	24		889		208		185		181		2951		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5822		1147		8435		5006		961						
	2		5539		1148		7943		5082		924						
	3		5102		1148		8065		5086		912						
	4		4846		1148		8189		5075		926						
	5		4677		1147		8483		5380		929						
	6		4576		1145		9180		5775		1162						
	7		5056		1145		9380		5940		1777						
	8		9238		1145		8049		4336		1320						
	9		14537		1146		4994		2275		914						
	10		16277		1146		3844		1166		686						
	11		16698		1147		3539		973		129						
	12		16800		1147		3289		294		128						
	13		17075		1146		3175		-406		147						
	14		16970		1146		2830		-233		86						
	15		16387		1145		2974		238		106						
	16		16148		1145		3155		566		195						
	17		14924		1145		3804		1291		592						
	18		12083		1143		5323		2919		1141						
	19		8060		1143		7403		5437		2119						
	20		5316		1143		10216		6415		2573						
	21		4907		1143		10638		6960		2483						
	22		4402		1144		10221		7246		2317						
	23		4379		1144		10056		6384		1780						
	24		4363		1144		9933		5481		1458						
