03/09/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		890		254		201		107		907		0		0		
	2		890		252		202		104		838		0		0		
	3		890		252		202		104		803		0		0		
	4		891		253		201		104		878		0		0		
	5		890		258		201		143		773		0		0		
	6		890		265		200		146		580		0		0		
	7		890		275		200		149		534		0		0		
	8		889		275		201		154		491		652		0		
	9		886		272		197		154		242		3610		0		
	10		885		257		196		148		39		6312		8		
	11		879		251		198		148		51		7657		153		
	12		873		247		198		145		84		7839		122		
	13		908		247		198		111		80		8237		251		
	14		919		247		199		108		118		7760		139		
	15		884		249		201		107		93		6838		32		
	16		872		250		201		106		83		5680		0		
	17		873		267		201		142		144		3696		0		
	18		874		267		202		147		164		1439		0		
	19		875		268		201		151		198		157		0		
	20		874		266		200		197		242		0		0		
	21		881		264		197		162		409		0		0		
	22		885		264		200		156		461		0		0		
	23		886		241		200		150		416		0		0		
	24		882		233		200		148		337		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2359		2253		8977		6716		440						
	2		2286		2252		8866		6279		394						
	3		2251		2251		8822		6020		395						
	4		2327		2252		8841		5927		377						
	5		2265		2252		9005		6475		351						
	6		2081		2253		9398		7055		810						
	7		2048		2253		10596		7556		1685						
	8		2662		2254		11600		7368		2032						
	9		5361		2255		10471		5938		1701						
	10		7845		2255		8967		4663		997						
	11		9337		2254		7391		3820		854						
	12		9508		2253		6831		3369		703						
	13		10032		2252		6573		2544		547						
	14		9490		2250		7161		2868		302						
	15		8404		2248		7464		3781		419						
	16		7192		2247		8112		5158		434						
	17		5323		2246		9063		6141		1120						
	18		3093		2246		10269		7319		1972						
	19		1850		2247		11167		8295		2520						
	20		1779		2248		12213		8465		2669						
	21		1913		2249		11847		8363		2520						
	22		1966		2249		11154		8164		2208						
	23		1893		2249		10704		7480		1714						
	24		1800		2250		9867		6838		1630						
