02/14/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		981		320		228		202		650		0		0		
	2		982		319		229		204		573		0		0		
	3		982		319		230		204		591		0		0		
	4		982		321		230		203		431		0		0		
	5		983		318		231		203		211		0		0		
	6		982		316		231		241		182		0		0		
	7		982		318		230		276		177		0		0		
	8		982		321		229		318		192		539		0		
	9		981		323		229		278		225		2509		0		
	10		979		324		226		273		327		3911		0		
	11		980		327		225		274		592		5251		0		
	12		977		326		226		273		649		5692		0		
	13		945		332		230		270		725		5732		0		
	14		945		335		227		276		834		5632		0		
	15		945		338		208		274		1075		5168		0		
	16		944		340		224		273		1466		4366		0		
	17		943		330		229		319		1770		2369		0		
	18		942		337		233		359		2291		155		0		
	19		944		340		234		360		2374		0		0		
	20		944		338		237		361		2603		0		0		
	21		944		334		238		358		2822		0		0		
	22		948		329		237		321		2800		0		0		
	23		951		318		237		257		2619		0		0		
	24		952		316		237		234		2623		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2381		1138		6807		9658		1717						
	2		2307		1138		6234		9913		1716						
	3		2326		1138		6100		9728		1581						
	4		2167		1138		6433		9404		1717						
	5		1946		1139		7839		8875		1701						
	6		1952		1139		9076		8943		1859						
	7		1983		1139		10007		9600		2588						
	8		2581		1139		10499		9546		2646						
	9		4545		1140		10047		8249		2118						
	10		6040		1140		8399		8090		1744						
	11		7649		1139		7002		7909		1481						
	12		8143		1139		6351		7791		1399						
	13		8234		1139		6614		7494		1404						
	14		8249		1138		6573		7182		1411						
	15		8008		1138		6761		7316		1433						
	16		7613		1138		7154		7385		1395						
	17		5960		1138		7799		8352		1875						
	18		4317		1139		9585		9141		2410						
	19		4252		1139		10584		9795		2508						
	20		4483		1138		10114		9991		2205						
	21		4696		1139		9526		9725		2089						
	22		4635		1139		8345		9859		1979						
	23		4382		1139		7292		9539		1862						
	24		4362		1139		6129		9363		1763						
