01/27/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		984		367		231		292		205		0		0		
	2		984		366		231		293		186		0		0		
	3		984		369		230		296		179		0		0		
	4		984		369		232		292		216		0		0		
	5		984		368		220		294		274		0		0		
	6		985		368		211		298		319		0		0		
	7		986		368		222		351		298		0		0		
	8		986		368		231		324		305		1303		0		
	9		984		367		232		319		286		4176		0		
	10		982		365		232		317		241		6742		22		
	11		980		361		224		318		223		7881		276		
	12		977		350		213		320		226		8158		375		
	13		976		346		213		317		229		8238		387		
	14		974		333		214		318		215		8286		375		
	15		970		334		211		319		203		7817		342		
	16		970		334		221		361		201		6010		227		
	17		972		336		225		403		211		1981		49		
	18		976		339		227		454		271		24		0		
	19		977		367		229		455		321		0		0		
	20		979		367		229		454		431		0		0		
	21		980		365		230		402		461		0		0		
	22		980		364		231		401		431		0		0		
	23		981		367		230		311		371		0		0		
	24		980		366		230		293		306		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2079		2256		6418		7300		1902						
	2		2060		2255		6085		7062		1816						
	3		1074		2256		6991		6693		1803						
	4		2093		2256		5976		6501		1813						
	5		2140		2256		5839		6635		1816						
	6		2181		2255		5763		6999		1976						
	7		2225		2255		5482		7904		2133						
	8		3517		2256		5153		7514		1951						
	9		6364		2257		3679		5997		1817						
	10		8901		2256		2506		4064		1746						
	11		10263		2255		1701		3137		1748						
	12		10619		2255		1564		2526		1725						
	13		10706		2256		1694		2031		1696						
	14		10715		2257		2227		2016		1705						
	15		10196		2255		2674		2452		1723						
	16		8324		2256		4234		3423		1879						
	17		4177		2255		6462		6546		2202						
	18		2291		2255		8296		8655		2604						
	19		2349		2255		8574		9277		2846						
	20		2460		2255		8439		9194		2576						
	21		2438		2256		8238		8949		2365						
	22		2407		2256		7628		8633		2134						
	23		2260		2256		7512		7790		1916						
	24		2175		2257		7111		7172		1778						
