01/01/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		650		301		230		209		284		0		0		
	2		648		302		231		209		497		0		0		
	3		646		305		231		211		517		0		0		
	4		644		300		231		210		423		0		0		
	5		644		300		232		209		787		0		0		
	6		644		305		231		225		537		0		0		
	7		644		291		231		233		271		0		0		
	8		645		282		231		234		472		1037		0		
	9		643		280		230		219		840		4598		0		
	10		641		277		229		179		884		6553		19		
	11		641		284		227		178		1250		6344		125		
	12		638		289		228		176		1368		5995		243		
	13		638		293		227		177		2194		5577		86		
	14		639		309		224		178		2396		5099		115		
	15		639		315		230		196		2441		5546		176		
	16		641		312		231		204		2662		3213		92		
	17		643		319		230		267		2485		614		0		
	18		644		322		231		270		2453		0		0		
	19		645		325		231		279		2326		0		0		
	20		647		325		231		281		2578		0		0		
	21		648		318		231		272		2393		0		0		
	22		648		319		231		237		2620		0		0		
	23		648		305		226		217		2959		0		0		
	24		650		301		230		211		3041		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		1674		2273		8262		8262		1325						
	2		1887		2273		7985		7663		1226						
	3		1910		2273		7259		7832		1173						
	4		1808		2273		6979		7864		1187						
	5		2172		2272		6457		7807		1264						
	6		1942		2272		6593		7857		1592						
	7		1670		2273		6653		8328		1834						
	8		2901		2272		5976		7942		1704						
	9		6810		2272		4769		5546		1140						
	10		8782		2273		4435		3670		736						
	11		9049		2273		4111		3365		466						
	12		8937		2273		4097		2949		598						
	13		9192		2273		4129		2688		433						
	14		8960		2272		4258		2715		655						
	15		9543		2272		4542		2790		671						
	16		7355		2271		5097		5002		1276						
	17		4558		2271		5623		7568		2277						
	18		3920		2272		6003		9232		3225						
	19		3806		2272		6113		9602		3268						
	20		4062		2272		6248		9437		2873						
	21		3862		2273		6768		9092		2452						
	22		4055		2273		6813		8358		2069						
	23		4355		2274		5819		7994		1804						
	24		4433		2273		5240		7385		1591						
