07/16/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		897		354		232		481		4527		0		0		
	2		898		362		233		468		4593		0		0		
	3		897		357		234		461		4316		0		0		
	4		897		354		234		426		4180		0		0		
	5		898		355		232		463		4025		0		0		
	6		898		354		227		466		3931		0		0		
	7		898		354		226		462		3619		1193		63		
	8		895		354		224		451		3469		5289		327		
	9		893		355		226		401		3473		8608		498		
	10		889		351		226		401		3182		9799		531		
	11		886		361		226		398		3292		10408		530		
	12		884		361		225		435		3133		10727		536		
	13		882		366		225		436		3134		10777		550		
	14		882		362		225		436		3059		10651		549		
	15		881		360		225		444		3803		10444		544		
	16		882		348		226		460		4379		9977		548		
	17		887		347		226		472		4386		8871		533		
	18		887		348		224		484		4359		7424		496		
	19		888		349		226		524		4605		4639		350		
	20		889		349		227		524		4618		1033		71		
	21		890		349		227		527		4283		4		2		
	22		892		349		224		483		3905		0		0		
	23		894		348		220		475		3840		0		0		
	24		894		346		222		476		3838		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		6491		2270		7463		6909		3747						
	2		6554		2269		5881		6826		3737						
	3		5368		2268		5873		6940		3733						
	4		6091		2268		4956		6587		3725						
	5		5973		2268		4818		6856		3729						
	6		5876		2268		4986		7430		4045						
	7		6815		2269		5078		7575		3983						
	8		11009		2269		4389		5921		3461						
	9		14454		2269		4166		4109		3394						
	10		15379		2270		4431		3599		3394						
	11		16101		2270		4391		4033		3393						
	12		16301		2270		4988		3921		3363						
	13		16370		2270		6129		3679		3524						
	14		16164		2270		7107		4479		3558						
	15		16701		2270		8064		4117		3847						
	16		16820		2270		8729		4493		3944						
	17		15722		2270		10202		5050		4071						
	18		14222		2271		11676		5329		4400						
	19		11581		2272		12364		6502		5094						
	20		7711		2273		13327		8040		5442						
	21		6282		2274		13014		8913		5268						
	22		5853		2273		12111		8899		4957						
	23		5777		2272		10807		7622		4576						
	24		5776		2272		8801		7371		4155						
