01/03/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		969		342		212		334		354		0		0		
	2		970		335		213		335		353		0		0		
	3		969		337		212		334		268		0		0		
	4		968		336		211		335		160		0		0		
	5		969		338		211		336		148		0		0		
	6		969		337		212		332		162		0		0		
	7		968		346		211		360		189		0		0		
	8		968		350		209		399		137		399		0		
	9		968		354		201		353		91		1915		0		
	10		968		353		208		348		79		3356		0		
	11		966		349		208		349		83		4483		0		
	12		965		349		211		349		75		3886		33		
	13		966		350		211		323		62		2978		118		
	14		967		350		211		313		90		2071		5		
	15		964		346		213		316		115		1820		0		
	16		964		325		213		351		238		658		0		
	17		963		320		212		405		235		74		0		
	18		963		322		210		404		225		0		0		
	19		910		329		211		402		309		0		0		
	20		895		319		210		403		324		0		0		
	21		896		309		212		377		307		0		0		
	22		898		305		208		338		327		0		0		
	23		896		294		209		335		392		0		0		
	24		895		292		210		334		393		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2211		2262		6243		8671		2101						
	2		2206		2262		5427		8688		2096						
	3		2120		2262		5298		8446		2087						
	4		2010		2261		5572		8209		2073						
	5		2002		2261		5938		8140		2133						
	6		2012		2261		6629		8272		2539						
	7		2074		2262		7666		8694		3185						
	8		2462		2261		8082		8864		3405						
	9		3882		2263		7818		8789		2569						
	10		5312		2264		7770		7927		2400						
	11		6438		2263		7372		7470		2344						
	12		5868		2262		7743		7967		2122						
	13		5008		2261		8139		8485		2297						
	14		4007		2260		8333		8648		3100						
	15		3774		2259		8557		8584		3152						
	16		2749		2259		9029		8916		3393						
	17		2209		2258		10026		8952		3587						
	18		2124		2258		11745		8995		3812						
	19		2161		2259		11044		9734		3713						
	20		2151		2259		10794		9452		3660						
	21		2101		2260		10496		9245		3373						
	22		2076		2263		9207		9493		3145						
	23		2126		2263		7940		8962		3013						
	24		2124		2262		6518		8853		2762						
