05/06/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		886		361		217		473		3293		0		0		
	2		888		361		217		453		3197		0		0		
	3		889		361		217		451		3071		0		0		
	4		890		360		217		453		3017		0		0		
	5		890		362		217		465		3012		0		0		
	6		889		363		216		519		3033		0		0		
	7		889		361		211		570		3148		660		19		
	8		890		364		211		545		2992		3792		249		
	9		887		361		209		473		3094		6296		448		
	10		884		342		208		483		3479		8076		497		
	11		879		337		207		483		3346		9135		510		
	12		875		325		208		463		3383		9266		498		
	13		873		322		207		499		3491		9314		451		
	14		872		324		207		505		3711		9569		427		
	15		871		325		208		506		4081		9376		423		
	16		870		326		208		497		4320		8552		407		
	17		871		346		207		494		4789		8051		155		
	18		874		353		208		504		4901		6807		74		
	19		878		354		213		574		4934		2788		14		
	20		879		354		213		646		4901		315		0		
	21		881		350		213		647		4805		37		0		
	22		881		350		212		644		4866		0		0		
	23		882		348		212		492		4937		0		0		
	24		883		354		212		488		4820		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5230		2278		3488		5208		4295						
	2		5116		2278		3185		5067		4340						
	3		4100		2277		4229		4614		4417						
	4		4937		2276		3529		4362		4443						
	5		4946		2276		3570		4497		4424						
	6		5020		2275		3656		5577		4552						
	7		5858		2276		4480		5467		4595						
	8		9043		2276		4065		4318		4562						
	9		11768		2274		3573		2960		4123						
	10		13969		2275		3221		1476		3898						
	11		14897		2276		3033		487		3942						
	12		15018		2276		2946		517		3674						
	13		15157		2276		2687		303		3672						
	14		15615		2277		2394		-82		3764						
	15		15790		2277		2497		-484		3771						
	16		15180		2275		3080		-46		3660						
	17		14913		2275		3819		-417		3740						
	18		13721		2277		4145		765		4016						
	19		9755		2276		5671		3634		4461						
	20		7308		2276		6827		5611		4843						
	21		6933		2278		7137		6381		4826						
	22		6953		2279		6808		5536		4758						
	23		6871		2277		5711		4886		4607						
	24		6757		2277		4664		4535		4337						
