07/06/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		930		421		230		522		4092		0		0		
	2		891		416		230		514		4190		0		0		
	3		835		418		231		512		4031		0		0		
	4		839		418		231		504		3694		0		0		
	5		838		416		231		504		3077		0		0		
	6		839		419		232		513		2799		0		0		
	7		838		419		231		512		2577		1431		51		
	8		832		418		231		458		1781		5488		298		
	9		825		418		231		479		1098		8412		466		
	10		819		413		231		483		815		9655		509		
	11		817		415		231		481		613		10307		517		
	12		819		414		230		481		577		10676		522		
	13		820		415		230		475		551		10758		523		
	14		823		413		230		521		565		10761		520		
	15		828		416		229		534		657		10621		515		
	16		837		416		229		533		874		10209		513		
	17		849		416		229		532		1458		9486		492		
	18		852		416		230		537		2045		8079		440		
	19		854		417		230		555		2435		4856		324		
	20		856		418		231		555		2985		1100		79		
	21		864		418		231		570		3214		0		1		
	22		869		419		228		571		3400		0		0		
	23		878		415		229		529		3767		0		0		
	24		884		408		231		520		3925		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		6195		2273		4722		6978		4120						
	2		6241		2274		4096		6504		3885						
	3		5192		2275		4360		6288		3955						
	4		5686		2275		3190		6381		3902						
	5		5066		2275		3406		6595		3993						
	6		4802		2275		3461		6775		4150						
	7		6059		2275		2771		6818		4032						
	8		9506		2275		1951		5215		3342						
	9		11929		2275		1792		3555		3237						
	10		12925		2273		1378		3186		3386						
	11		13381		2271		1663		2841		3387						
	12		13719		2271		1644		2853		3383						
	13		13772		2273		1753		3220		3420						
	14		13833		2274		2207		3378		3639						
	15		13800		2273		2714		4120		3625						
	16		13611		2274		3643		4447		4042						
	17		13462		2275		4607		4930		4073						
	18		12599		2275		5184		5924		4394						
	19		9671		2274		6816		7309		4806						
	20		6224		2273		7709		9258		5049						
	21		5298		2273		8144		9621		4900						
	22		5487		2274		7705		9197		4635						
	23		5818		2272		6559		8330		4379						
	24		5968		2273		5238		7440		4311						
