10/03/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		694		252		208		182		2315		0		0		
	2		698		251		209		173		2161		0		0		
	3		702		251		209		135		1837		0		0		
	4		702		252		210		133		1291		0		0		
	5		702		254		209		150		1031		0		0		
	6		701		276		209		174		841		0		0		
	7		702		322		209		179		424		0		0		
	8		704		325		209		180		186		1729		58		
	9		703		324		208		162		82		5663		314		
	10		696		326		208		139		0		8192		368		
	11		691		326		207		175		0		9267		419		
	12		688		327		206		187		55		9570		427		
	13		687		334		204		193		146		9687		427		
	14		685		306		205		186		123		9722		422		
	15		680		293		202		187		107		9458		413		
	16		660		291		202		194		92		8738		396		
	17		676		294		205		229		66		7059		350		
	18		676		291		204		253		144		2918		187		
	19		682		291		203		289		588		202		3		
	20		685		292		204		245		996		0		0		
	21		697		293		206		208		1099		0		0		
	22		701		285		206		205		1308		0		0		
	23		702		277		205		198		1331		0		0		
	24		701		262		206		185		1532		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3619		2096		10256		8854		1082						
	2		3467		2095		8837		9174		874						
	3		3124		2095		8060		9250		814						
	4		2575		2093		8039		9144		720						
	5		2313		2088		7947		9160		684						
	6		2179		2087		7992		9230		812						
	7		1833		2089		8103		9709		1056						
	8		3214		2090		8287		8943		640						
	9		7270		2092		8208		6526		95						
	10		9849		2094		7715		5202		25						
	11		11029		2094		7822		4866		21						
	12		11448		2108		8429		5087		39						
	13		11665		2093		9190		5548		392						
	14		11656		1933		11070		5627		697						
	15		11367		1766		13224		6207		862						
	16		10622		1585		15260		6896		1292						
	17		9022		1458		16001		8559		1961						
	18		4902		1332		18431		9713		2923						
	19		2278		1257		19330		10251		3028						
	20		2379		1211		17873		10406		2925						
	21		2469		1184		16573		10376		2032						
	22		2663		1127		15782		9537		1411						
	23		2682		1126		14286		9185		1102						
	24		2849		1125		11547		9709		1030						
