10/01/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		935		309		157		277		3676		0		0		
	2		937		302		157		270		3335		0		0		
	3		939		303		158		282		3266		0		0		
	4		941		303		158		278		3102		0		0		
	5		942		303		159		274		2899		0		0		
	6		942		306		158		278		2968		0		0		
	7		943		305		159		269		2906		0		0		
	8		941		304		158		265		3040		1684		62		
	9		938		307		158		223		3162		5672		308		
	10		936		307		158		224		3035		7760		497		
	11		934		297		157		242		3459		7484		523		
	12		934		289		157		277		3453		8366		524		
	13		933		287		157		282		3331		8792		517		
	14		931		294		157		279		3421		8783		515		
	15		929		306		156		289		3367		8718		514		
	16		929		306		157		325		3504		8061		496		
	17		929		307		157		327		3394		6801		417		
	18		930		305		156		334		3520		3109		225		
	19		932		307		157		337		3079		206		0		
	20		934		307		157		337		3094		0		0		
	21		935		307		157		334		3456		0		0		
	22		936		306		157		281		3374		0		0		
	23		943		306		157		275		3461		0		0		
	24		946		306		157		256		3595		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4948		2265		5418		6989		3006						
	2		5000		2266		4098		7415		2835						
	3		4948		2267		3059		7611		2989						
	4		4781		2267		3175		7503		2715						
	5		4577		2268		3019		7699		2746						
	6		4652		2270		2842		8116		2688						
	7		4581		2268		2672		8769		2826						
	8		6454		2269		2641		7337		2581						
	9		10767		2269		1917		4436		2340						
	10		12918		2268		1438		2927		2336						
	11		13096		2269		1379		2704		2443						
	12		14000		2269		1410		1997		2440						
	13		14299		2267		1588		1955		2365						
	14		14380		2267		1675		2229		2446						
	15		14279		2267		2347		2374		2606						
	16		13778		2267		3295		2971		2712						
	17		12332		2268		4501		4157		2913						
	18		8579		2269		6021		6834		3435						
	19		5018		2268		7910		9107		3513						
	20		4829		2268		8146		10090		3505						
	21		5190		2269		7487		9793		3359						
	22		5053		2269		6731		9136		3481						
	23		5143		2269		5894		8172		3247						
	24		5261		2269		5115		7556		2711						
