11/21/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1013		207		199		178		696		0		0		
	2		1011		208		199		178		910		0		0		
	3		1013		208		197		179		899		0		0		
	4		1012		210		197		179		658		0		0		
	5		1011		212		197		186		633		0		0		
	6		1010		212		197		186		645		0		0		
	7		1011		212		197		181		552		120		0		
	8		1010		214		197		145		463		2880		37		
	9		1007		213		200		141		368		7007		189		
	10		1003		212		200		134		387		8216		298		
	11		1004		212		201		135		461		8354		312		
	12		1007		212		201		136		415		8477		322		
	13		1005		212		201		135		338		8492		253		
	14		1004		213		201		133		310		7516		203		
	15		1003		213		200		132		211		6122		173		
	16		1004		224		201		170		148		3483		67		
	17		1006		235		197		198		164		432		6		
	18		1006		237		200		238		182		0		0		
	19		1006		236		201		200		235		0		0		
	20		1007		226		201		200		262		0		0		
	21		1006		240		201		193		192		0		0		
	22		1007		241		201		191		171		0		0		
	23		1007		238		200		179		199		0		0		
	24		1007		237		201		175		166		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2260		1117		9417		7584		895						
	2		2461		1116		8341		7779		854						
	3		2478		1115		7483		8012		964						
	4		2235		1115		7652		7921		887						
	5		2201		1113		8203		7562		932						
	6		2225		1111		8635		7351		1319						
	7		2243		1111		9033		7692		1461						
	8		4714		1109		7991		6868		1049						
	9		9008		1107		6133		4038		938						
	10		10394		1106		5304		2834		881						
	11		10674		1105		5025		2156		977						
	12		10773		1105		4943		2241		856						
	13		10653		1103		4878		2655		868						
	14		9689		1100		5046		3856		875						
	15		8128		1099		6332		4918		866						
	16		5479		1098		8641		5949		1250						
	17		2323		1098		11265		7743		1584						
	18		1824		1098		13022		8056		1973						
	19		1838		1097		12963		8409		1637						
	20		1858		1097		12623		8183		1575						
	21		1800		1098		12022		8394		1425						
	22		1771		1098		11292		8472		1306						
	23		1788		1099		10466		8031		1271						
	24		1748		1100		9616		7706		1253						
