07/09/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		908		374		225		428		4625		0		0		
	2		910		370		226		416		4716		0		0		
	3		910		372		227		417		4463		0		0		
	4		909		343		226		454		4244		0		0		
	5		906		322		216		457		3973		0		0		
	6		906		322		215		461		3594		0		0		
	7		905		339		213		461		2918		1422		55		
	8		899		355		210		424		2168		5422		287		
	9		889		355		203		416		1950		8452		464		
	10		885		355		200		418		1554		9806		517		
	11		883		358		206		429		1233		10223		520		
	12		882		351		205		425		906		10594		523		
	13		880		351		204		458		751		10718		547		
	14		878		355		204		464		706		10700		547		
	15		876		353		184		461		883		10534		540		
	16		880		354		197		459		1333		10174		526		
	17		889		356		204		463		1797		9351		471		
	18		888		355		207		500		2170		8065		344		
	19		887		353		207		501		2544		5084		288		
	20		889		351		213		512		2829		1179		52		
	21		892		351		217		512		3171		33		0		
	22		895		353		217		513		3300		0		0		
	23		898		352		215		466		3470		0		0		
	24		901		351		216		447		3465		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		6560		2270		5005		5733		3955						
	2		6638		2271		4227		5340		3981						
	3		5479		2273		5105		5127		3746						
	4		6176		2273		4225		4940		3756						
	5		5874		2273		4376		5395		3890						
	6		5498		2275		4834		6145		4167						
	7		6313		2275		4640		6840		4071						
	8		9765		2275		3807		5746		3682						
	9		12729		2274		3194		4163		3599						
	10		13735		2273		3478		2999		3549						
	11		13852		2272		3759		2668		3575						
	12		13886		2272		3786		2992		3542						
	13		13909		2272		4131		3068		3559						
	14		13854		2271		4617		3532		3677						
	15		13831		2272		5198		3832		3716						
	16		13923		2274		5861		4192		3849						
	17		13531		2273		6982		4314		4190						
	18		12529		2270		8328		5131		4065						
	19		9864		2268		9311		6513		4638						
	20		6025		2270		10092		8750		5063						
	21		5176		2270		10226		9277		4981						
	22		5278		2270		9909		8562		4828						
	23		5401		2271		8849		7463		4514						
	24		5380		2274		8068		6261		4125						
