01/01/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		975		304		214		299		236		0		0		
	2		976		304		215		301		277		0		0		
	3		975		304		216		301		128		0		0		
	4		974		303		215		301		82		0		0		
	5		974		305		215		301		127		0		0		
	6		974		306		215		299		116		0		0		
	7		973		316		216		468		93		0		0		
	8		973		319		213		510		151		814		0		
	9		974		322		213		513		82		3743		33		
	10		972		321		213		338		22		5851		197		
	11		970		319		213		305		16		6395		277		
	12		967		345		214		306		41		6418		232		
	13		966		366		214		307		71		6573		202		
	14		965		367		215		309		106		6098		274		
	15		965		365		214		307		91		4631		155		
	16		964		366		213		325		76		2284		8		
	17		966		371		213		372		123		229		0		
	18		968		370		214		508		119		0		0		
	19		969		368		214		554		138		0		0		
	20		970		367		214		552		129		0		0		
	21		970		365		214		536		147		0		0		
	22		969		364		214		415		181		0		0		
	23		971		353		213		348		196		0		0		
	24		971		356		213		301		172		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2028		2260		7236		7501		2102						
	2		2073		2259		6702		7453		2043						
	3		1924		2260		6266		7498		2033						
	4		1875		2261		6191		7333		1958						
	5		1922		2261		6384		7026		2046						
	6		1910		2262		6366		7458		2061						
	7		2066		2262		6357		7865		2117						
	8		2980		2262		5832		7658		1928						
	9		5880		2263		4664		5988		1779						
	10		7914		2263		4544		4000		1573						
	11		8495		2263		4492		3274		1601						
	12		8523		2263		4487		3373		1547						
	13		8699		2261		4395		3280		1597						
	14		8334		2260		4562		3698		1646						
	15		6728		2260		5184		4822		1873						
	16		4236		2259		6142		6547		2065						
	17		2274		2259		7376		8271		2501						
	18		2179		2260		8482		9316		3372						
	19		2243		2261		8254		9563		3684						
	20		2232		2261		7876		9500		3784						
	21		2232		2262		7556		9518		3443						
	22		2143		2263		7724		8906		2891						
	23		2081		2262		7220		8457		2435						
	24		2013		2262		6375		8132		2085						
