03/23/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		973		354		241		420		2015		0		0		
	2		975		351		242		385		1994		0		0		
	3		975		354		242		381		1959		0		0		
	4		976		354		242		384		1972		0		0		
	5		977		357		242		435		1368		0		0		
	6		978		357		242		568		1595		0		0		
	7		980		356		242		583		1673		0		0		
	8		981		355		242		591		1665		1250		0		
	9		981		353		242		526		1403		4692		0		
	10		981		340		242		451		1511		6944		65		
	11		979		336		242		404		1738		7377		323		
	12		977		333		241		401		2279		7787		212		
	13		976		328		240		402		3055		7743		88		
	14		975		312		241		396		3405		7330		80		
	15		974		311		241		393		3570		7509		182		
	16		974		315		235		396		3768		6654		320		
	17		973		303		235		405		3833		6426		343		
	18		974		306		243		539		4038		4254		129		
	19		976		313		241		632		3629		1159		0		
	20		977		315		235		633		3422		234		0		
	21		977		316		241		632		3331		138		0		
	22		978		313		244		630		3322		0		0		
	23		980		314		245		594		3387		0		0		
	24		983		315		245		541		3227		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4003		2197		5153		5936		3357						
	2		3947		2214		4637		5942		3202						
	3		2936		2234		4924		6142		3184						
	4		3928		2249		3856		6143		3189						
	5		3379		2251		4106		6702		3216						
	6		3740		2253		3825		7014		3292						
	7		3834		2253		3681		7530		3597						
	8		5084		2252		3702		6770		3533						
	9		8197		2252		3240		4448		3278						
	10		10534		2253		2276		3013		3276						
	11		11399		2253		2260		2220		3178						
	12		12230		2253		1979		991		2943						
	13		12832		2255		1415		46		2854						
	14		12739		2254		1501		-439		2776						
	15		13180		2252		1205		-727		2743						
	16		12662		2251		1325		-173		2915						
	17		12518		2253		1714		46		2897						
	18		10483		2255		2399		1950		3299						
	19		6950		2255		3086		5921		3961						
	20		5816		2256		3948		8068		3995						
	21		5635		2259		4234		8234		3940						
	22		5487		2256		4273		7704		3922						
	23		5520		2255		4197		6674		3698						
	24		5311		2258		3924		6089		3470						
