12/23/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		672		330		234		232		477		0		0		
	2		672		330		235		232		476		0		0		
	3		672		332		235		233		334		0		0		
	4		672		331		234		234		483		0		0		
	5		664		334		234		248		807		0		0		
	6		664		338		234		318		960		0		0		
	7		636		353		234		321		956		0		0		
	8		655		353		234		309		961		64		0		
	9		660		356		233		275		1042		499		0		
	10		660		353		230		271		658		1122		0		
	11		661		349		232		256		319		1395		0		
	12		661		342		233		260		360		1613		0		
	13		659		339		233		269		433		1479		0		
	14		658		341		233		272		408		1259		0		
	15		658		343		233		270		182		875		0		
	16		660		345		234		283		74		532		0		
	17		668		351		233		332		98		82		0		
	18		671		365		233		399		108		0		0		
	19		671		362		232		425		260		0		0		
	20		671		363		233		424		387		0		0		
	21		671		361		230		386		453		0		0		
	22		670		360		226		377		451		0		0		
	23		671		347		232		357		469		0		0		
	24		664		344		233		341		444		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		1945		2254		8932		6042		2301						
	2		1945		2255		8622		5753		2085						
	3		1806		2255		8564		5658		1984						
	4		1954		2254		9075		5390		1727						
	5		2287		2256		9443		5177		1848						
	6		2514		2258		9630		5801		2113						
	7		2500		2258		9644		7006		2603						
	8		2576		2258		10124		7682		2939						
	9		3065		2258		10510		7976		2846						
	10		3294		2259		10563		8170		2710						
	11		3212		2258		10999		7725		2581						
	12		3469		2258		10628		7760		2217						
	13		3412		2260		10535		7951		1767						
	14		3171		2257		10501		8084		1652						
	15		2561		2256		10812		8186		1906						
	16		2128		2257		11289		8024		2355						
	17		1764		2258		11289		8385		3465						
	18		1776		2258		11889		9367		3916						
	19		1950		2257		11845		9350		3868						
	20		2078		2257		11939		9124		3479						
	21		2101		2259		11854		8596		3440						
	22		2084		2259		11488		8221		3239						
	23		2076		2258		10799		7719		2823						
	24		2026		2258		10056		7340		2142						
