10/23/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1020		207		208		168		1736		0		0		
	2		1023		206		207		166		1777		0		0		
	3		1023		205		208		134		1680		0		0		
	4		1022		208		208		135		1436		0		0		
	5		1021		210		208		180		1255		0		0		
	6		1021		212		208		185		933		0		0		
	7		1022		216		207		187		772		0		0		
	8		1024		225		205		188		630		947		0		
	9		1024		229		202		187		476		4933		181		
	10		1022		228		202		179		402		7809		316		
	11		1018		229		200		177		336		8499		355		
	12		1013		228		200		172		327		8502		346		
	13		1010		225		182		149		284		8373		303		
	14		1008		225		185		193		316		8396		212		
	15		1007		234		185		183		481		7872		152		
	16		1006		240		186		179		534		6808		82		
	17		1007		246		204		170		677		3995		37		
	18		1008		243		208		182		891		868		21		
	19		1011		242		207		217		1269		13		22		
	20		1012		243		208		182		1667		3		22		
	21		1014		241		208		176		1575		5		22		
	22		1016		243		206		176		1588		0		4		
	23		1018		222		203		176		1702		0		0		
	24		1017		203		204		174		1641		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3303		-33		11537		6305		922						
	2		3348		-31		11199		6309		608						
	3		3222		-30		10759		6499		541						
	4		2982		-30		10948		6483		498						
	5		2848		-30		10884		6323		830						
	6		2531		-30		11469		6667		1122						
	7		2367		-30		12359		7263		1521						
	8		3096		-30		12951		7266		1606						
	9		7009		-30		12251		5152		1005						
	10		10081		-30		10764		3530		778						
	11		10812		-30		10179		2868		794						
	12		10796		-30		9939		2990		655						
	13		10544		-30		10427		3151		451						
	14		10534		-30		10384		3491		465						
	15		10147		-30		11206		4116		189						
	16		9122		-30		11228		4942		573						
	17		6490		-30		12172		6154		1282						
	18		3527		-30		13893		7118		2143						
	19		2958		-30		14552		7656		2479						
	20		3332		-30		13806		7520		2711						
	21		3248		-30		13141		7768		2321						
	22		3203		-30		13078		7596		1767						
	23		3292		-30		11585		8044		1329						
	24		3200		-30		10701		7687		1289						
