05/26/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		918		332		196		345		1852		0		0		
	2		920		329		196		326		1998		0		0		
	3		923		330		197		324		1999		0		0		
	4		924		326		198		324		1860		0		0		
	5		924		328		195		343		1591		0		0		
	6		922		326		198		345		1369		0		0		
	7		920		330		197		351		1200		1858		77		
	8		915		329		197		350		785		6303		296		
	9		911		330		212		317		392		8941		373		
	10		903		311		219		317		195		9972		374		
	11		896		301		218		322		115		10565		377		
	12		891		307		218		322		139		10811		378		
	13		890		301		211		345		150		10863		377		
	14		890		301		200		358		211		10852		377		
	15		890		310		206		360		293		10685		376		
	16		874		308		201		366		412		10252		368		
	17		885		325		209		373		811		9288		362		
	18		891		327		207		375		1286		7706		339		
	19		893		332		208		380		1570		4281		232		
	20		895		329		212		398		1722		718		21		
	21		899		327		212		399		2252		0		0		
	22		908		328		212		379		2573		0		0		
	23		910		322		212		366		2557		0		0		
	24		913		323		212		366		2801		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3643		2275		5685		9213		2599						
	2		3769		2276		4234		9399		2484						
	3		3773		2273		3691		9430		2151						
	4		3632		2274		3521		9330		2188						
	5		3381		2275		3385		9688		2358						
	6		3160		2275		3977		9878		2523						
	7		4933		2275		3828		9424		2259						
	8		9175		2275		3426		6921		1982						
	9		11476		2274		3938		4893		1928						
	10		12291		2275		4244		4420		1931						
	11		12794		2274		4549		4595		2025						
	12		13066		2273		5248		4998		2073						
	13		13137		2273		6572		5244		2208						
	14		13189		2273		8028		5659		2310						
	15		13120		2270		9449		6011		2546						
	16		12781		2270		11275		5614		3226						
	17		12253		2271		12341		5688		3921						
	18		11131		2272		13672		6222		4106						
	19		7896		2272		15810		7200		4517						
	20		4295		2272		17375		8355		4523						
	21		4089		2272		16610		8533		4125						
	22		4400		2269		14591		8727		3748						
	23		4367		2272		11529		9404		3292						
	24		4615		2272		8999		9309		2806						
