01/30/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		935		345		230		276		373		0		0		
	2		936		343		231		238		255		0		0		
	3		935		345		231		235		156		0		0		
	4		936		345		231		240		125		0		0		
	5		933		346		231		276		110		0		0		
	6		909		346		229		279		69		0		0		
	7		912		343		229		285		74		0		0		
	8		910		345		229		285		145		798		0		
	9		908		345		222		286		140		2961		105		
	10		907		342		222		281		140		4636		271		
	11		906		341		223		243		179		5815		338		
	12		905		329		223		246		160		6957		375		
	13		901		336		223		244		168		7302		371		
	14		892		341		227		245		189		6918		304		
	15		887		344		228		250		197		6378		213		
	16		887		344		230		355		200		4533		159		
	17		889		346		229		344		188		1691		0		
	18		890		346		229		373		175		14		0		
	19		891		343		229		385		181		0		0		
	20		894		343		234		384		209		0		0		
	21		896		346		234		372		264		0		0		
	22		897		346		235		367		364		0		0		
	23		898		345		234		309		272		0		0		
	24		898		342		234		280		272		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2159		2264		8061		6051		1857						
	2		2003		2264		8101		5762		1760						
	3		967		2265		8839		5619		1762						
	4		1877		2266		8001		5487		1770						
	5		1896		2265		8130		5775		1899						
	6		1832		2264		8635		6774		2019						
	7		1843		2265		9629		7546		2478						
	8		2712		2264		9991		7385		2714						
	9		4967		2264		9321		6290		2031						
	10		6799		2264		8151		5315		1905						
	11		8045		2263		7201		4480		1766						
	12		9195		2263		5939		4032		1700						
	13		9545		2263		5647		3475		1700						
	14		9116		2263		5822		3328		1712						
	15		8497		2263		5986		4065		1741						
	16		6708		2261		7267		5278		1899						
	17		3687		2262		9739		6621		2366						
	18		2027		2262		11449		7887		3043						
	19		2029		2262		11308		8787		3116						
	20		2064		2262		10911		9137		2659						
	21		2112		2262		10527		8917		2371						
	22		2209		2261		9686		8440		2142						
	23		2058		2262		9214		7229		2073						
	24		2026		2262		8474		6577		2025						
