06/28/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		971		305		239		190		4037		0		0		
	2		972		305		239		183		3890		0		0		
	3		972		303		239		146		3726		0		0		
	4		974		304		240		146		3436		0		0		
	5		974		305		239		166		3007		0		0		
	6		975		308		239		211		2601		0		0		
	7		977		327		238		192		2414		1936		66		
	8		973		330		237		153		2019		6563		256		
	9		967		331		237		142		1751		9327		320		
	10		962		328		237		158		1713		10706		355		
	11		955		323		239		180		1781		11226		357		
	12		955		321		238		181		1893		11552		208		
	13		952		323		239		183		1954		11691		49		
	14		952		321		237		184		1718		11795		0		
	15		951		311		232		184		1650		11642		0		
	16		951		314		231		201		1724		10739		46		
	17		953		326		232		251		2039		8751		126		
	18		951		327		233		265		2490		6866		94		
	19		950		319		233		317		2999		4648		157		
	20		955		322		234		323		3482		1213		27		
	21		962		323		234		319		3580		0		0		
	22		966		325		233		300		3797		0		0		
	23		965		315		233		237		3792		0		0		
	24		956		274		232		181		3813		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5707		2275		10427		6864		1064						
	2		5554		2275		8835		7649		778						
	3		5351		2272		8100		7862		778						
	4		5074		2272		7879		7797		778						
	5		4667		2272		8248		7870		812						
	6		4316		2272		8893		8072		849						
	7		5961		2271		9867		5896		1224						
	8		10330		2270		8912		4053		1114						
	9		12986		2269		9129		3023		637						
	10		14423		2270		9262		1965		616						
	11		15027		2271		9732		1283		732						
	12		15332		2272		11182		614		1043						
	13		15412		2274		12801		-72		1341						
	14		15210		2273		14541		-155		1510						
	15		14988		2273		16313		-518		1819						
	16		14255		2274		17881		-470		2369						
	17		12773		2274		19053		504		2640						
	18		11299		2274		20148		788		3225						
	19		9735		2274		21183		669		3620						
	20		6695		2273		21283		1984		4177						
	21		5403		2273		20760		3392		3678						
	22		5589		2274		19481		3679		3173						
	23		5522		2273		15800		6100		1990						
	24		5428		2274		13505		6450		1422						
