01/10/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		886		348		225		254		1736		0		0		
	2		885		345		225		247		1745		0		0		
	3		886		350		225		210		1488		0		0		
	4		887		349		225		201		1271		0		0		
	5		887		352		220		240		1593		0		0		
	6		887		351		224		242		1679		0		0		
	7		887		352		228		282		1492		0		0		
	8		888		353		227		247		1443		952		0		
	9		886		352		227		236		1127		4049		79		
	10		886		338		227		205		710		5836		259		
	11		883		334		227		211		526		6631		354		
	12		881		335		226		216		519		6792		377		
	13		881		334		221		225		456		7200		381		
	14		880		333		221		227		443		7307		372		
	15		880		334		224		226		428		6813		342		
	16		880		338		226		300		449		4386		231		
	17		881		345		225		311		486		853		17		
	18		883		347		228		392		468		0		0		
	19		884		346		228		405		454		0		0		
	20		884		341		227		360		454		0		0		
	21		884		341		227		296		438		0		0		
	22		884		343		227		291		432		0		0		
	23		884		345		227		293		460		0		0		
	24		885		345		227		247		462		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3449		2262		6597		7368		1546						
	2		3447		2260		6552		6755		1489						
	3		2273		2261		7342		6790		1450						
	4		2933		2260		6685		6759		1438						
	5		3292		2260		6543		6981		1591						
	6		3383		2261		7118		7779		1772						
	7		3241		2262		8349		8935		2156						
	8		4110		2262		8632		8887		2059						
	9		6956		2262		7025		7666		1752						
	10		8461		2262		6133		6642		1585						
	11		9166		2263		5399		5895		1493						
	12		9346		2263		5373		5083		1450						
	13		9698		2262		5475		4212		1443						
	14		9783		2262		5730		3870		1440						
	15		9247		2262		6141		4244		1533						
	16		6810		2261		7069		6235		1679						
	17		3118		2260		8538		8971		2282						
	18		2318		2260		9918		9921		3008						
	19		2317		2261		10281		10162		2848						
	20		2266		2260		10130		10254		2580						
	21		2186		2260		9804		10331		2279						
	22		2177		2260		9103		10134		1983						
	23		2209		2261		8718		9121		1823						
	24		2166		2261		7649		8741		1703						
