04/03/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		994		334		212		171		3240		0		0		
	2		1000		334		212		170		3076		0		0		
	3		995		336		212		170		2876		0		0		
	4		995		339		212		169		2673		0		0		
	5		994		338		212		167		2870		0		0		
	6		995		341		212		169		2849		0		0		
	7		995		342		212		170		2377		92		0		
	8		995		341		211		170		2130		3639		105		
	9		994		340		211		161		1895		9295		349		
	10		991		330		210		126		1824		11366		485		
	11		986		324		210		127		1741		11677		506		
	12		983		326		210		127		1855		11114		506		
	13		981		327		210		128		1949		10377		502		
	14		977		326		211		126		2103		10466		498		
	15		975		325		213		127		2835		10890		499		
	16		973		330		215		133		3282		11248		503		
	17		975		332		214		133		4054		10615		443		
	18		973		331		215		171		4231		7712		315		
	19		978		330		215		187		4014		2242		40		
	20		981		337		210		188		3814		26		0		
	21		983		346		214		188		3820		0		0		
	22		986		358		214		188		3451		0		0		
	23		987		357		213		184		3698		0		0		
	24		988		357		214		175		3797		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4913		1147		8033		5825		1218						
	2		4757		1147		8065		5622		766						
	3		4565		1147		8287		5427		562						
	4		4345		1147		8469		5158		545						
	5		4524		1146		8608		4822		532						
	6		4540		1146		8461		5140		707						
	7		4173		1146		8459		5939		962						
	8		7284		1146		7157		4529		799						
	9		13053		1147		4429		1990		420						
	10		15282		1147		3901		90		93						
	11		15580		1147		3044		-571		114						
	12		15172		1147		2861		-1026		123						
	13		14472		1147		3046		-1196		163						
	14		14694		1147		3035		-1398		117						
	15		15793		1147		3137		-2092		83						
	16		16650		1147		3361		-2164		156						
	17		16804		1146		4031		-1410		90						
	18		14215		1146		4764		1207		534						
	19		8250		1146		6349		5716		1721						
	20		5580		1146		8379		7144		2243						
	21		5535		1146		8464		7429		2090						
	22		5184		1146		8371		7732		1519						
	23		5402		1147		8840		6124		1233						
	24		5513		1147		8544		5778		731						
