03/07/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		980		206		233		432		2040		0		0		
	2		980		206		233		432		2032		0		0		
	3		980		207		229		426		2147		0		0		
	4		981		207		228		375		2173		0		0		
	5		978		207		228		415		2036		0		0		
	6		977		207		228		416		1970		0		0		
	7		979		201		234		514		1962		395		0		
	8		981		194		235		527		2040		3755		0		
	9		982		199		233		525		1990		7123		18		
	10		981		201		233		444		1865		7944		108		
	11		980		201		232		424		1834		7956		128		
	12		979		200		235		408		1959		7901		203		
	13		978		202		239		410		2117		7334		229		
	14		977		202		239		421		2236		6741		216		
	15		977		200		237		425		2347		5890		131		
	16		976		203		240		447		2061		5085		127		
	17		977		205		241		506		2120		2981		87		
	18		985		206		242		554		2015		451		6		
	19		987		204		241		563		1720		0		0		
	20		986		203		241		557		1799		0		0		
	21		986		200		241		545		2352		0		0		
	22		984		201		241		533		2211		0		0		
	23		983		205		241		525		2210		0		0		
	24		983		207		241		478		2596		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3891		1128		6577		6463		3419						
	2		3883		1125		6227		6092		3356						
	3		3009		1125		6796		5928		3340						
	4		3964		1125		5885		5824		3350						
	5		3864		1125		6165		5890		3611						
	6		3798		1126		7163		6450		3405						
	7		4285		1126		7699		7320		3661						
	8		7732		1126		6744		5761		3420						
	9		11070		1126		5147		3712		3236						
	10		11776		1126		4556		3046		3257						
	11		11755		1126		4200		3067		3277						
	12		11885		1126		4110		2739		3257						
	13		11509		1125		4431		2813		3007						
	14		11032		1125		4425		3421		2995						
	15		10207		1125		4816		4048		2998						
	16		9139		1125		5364		4873		3098						
	17		7117		1124		6320		6155		3604						
	18		4459		1124		8567		7867		3893						
	19		3715		1125		10312		8666		4010						
	20		3786		1125		10484		8354		3994						
	21		4324		1125		9400		8282		3916						
	22		4170		1125		8993		7799		3797						
	23		4164		1125		8257		7022		3460						
	24		4505		1125		7246		6153		3389						
