03/24/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		954		320		200		142		1744		0		0		
	2		955		315		201		143		1780		0		0		
	3		955		318		202		144		1989		0		0		
	4		955		312		201		145		1880		0		0		
	5		955		316		201		146		1911		0		0		
	6		955		321		200		145		1835		0		0		
	7		954		332		200		156		1678		0		0		
	8		955		337		197		160		1785		1456		0		
	9		951		317		198		152		2224		5159		130		
	10		950		323		200		150		2076		6898		245		
	11		946		328		199		148		1712		7030		256		
	12		946		292		199		147		1871		6943		287		
	13		919		322		200		145		1788		7414		355		
	14		918		342		199		153		2237		7562		356		
	15		919		345		198		147		2086		7695		355		
	16		921		342		197		143		2088		7089		353		
	17		876		362		193		142		2139		6062		330		
	18		898		359		197		156		2278		4014		301		
	19		922		363		198		166		2444		1052		156		
	20		923		361		199		167		2039		0		113		
	21		925		360		199		167		1868		0		0		
	22		927		356		199		159		1745		0		0		
	23		929		345		198		145		1827		0		0		
	24		931		338		203		145		1681		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3360		2239		7773		6296		588						
	2		3394		2238		7442		6000		465						
	3		3608		2238		7039		5748		460						
	4		3493		2238		7323		5604		467						
	5		3529		2238		7602		5758		469						
	6		3456		2239		8022		6100		849						
	7		3320		2239		8518		7295		944						
	8		4890		2239		8754		6240		990						
	9		9131		2240		7826		3186		780						
	10		10842		2241		7043		1842		643						
	11		10619		2241		6328		2376		448						
	12		10685		2240		5996		2557		429						
	13		11143		2241		6068		2351		298						
	14		11767		2240		5968		1306		303						
	15		11745		2239		6019		841		362						
	16		11133		2239		6390		845		343						
	17		10104		2238		7043		1512		460						
	18		8203		2240		7773		3020		1069						
	19		5301		2239		8902		5553		1632						
	20		3802		2240		9012		7652		2370						
	21		3519		2241		9508		7792		1895						
	22		3386		2242		9383		7411		1543						
	23		3444		2245		8610		7111		1217						
	24		3298		2243		8846		6294		758						
