05/14/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		976		236		151		536		4060		0		0		
	2		976		237		151		529		4405		0		0		
	3		977		237		152		532		4179		0		0		
	4		978		237		156		548		4026		0		0		
	5		978		237		157		547		3764		0		0		
	6		977		237		157		548		3484		0		0		
	7		978		238		159		550		3150		945		26		
	8		977		240		161		544		2687		3616		226		
	9		973		240		162		470		2535		6126		418		
	10		971		240		163		466		2233		7682		466		
	11		969		239		164		476		1974		8315		484		
	12		968		238		162		462		1762		8363		495		
	13		966		239		161		461		1755		8353		500		
	14		965		239		162		460		1807		8592		428		
	15		966		239		163		472		1983		8267		364		
	16		965		239		161		483		2032		7731		351		
	17		965		238		162		518		2524		6669		396		
	18		963		238		161		542		2690		5067		374		
	19		942		239		161		547		2746		2523		211		
	20		963		237		162		584		2320		326		6		
	21		967		238		162		597		2153		0		0		
	22		967		238		161		564		2098		0		0		
	23		967		235		161		531		2169		0		0		
	24		968		235		161		523		2360		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5959		1137		2191		8365		3853						
	2		6298		1137		1401		7946		3689						
	3		6077		1137		1582		7736		3318						
	4		5945		1137		1356		7568		3520						
	5		5683		1136		1263		7533		3910						
	6		5403		1137		1478		7664		4078						
	7		6047		1137		1527		7100		3720						
	8		8451		1137		1670		5449		3155						
	9		10924		1100		1804		3893		2723						
	10		12221		1137		1787		2565		2656						
	11		12621		1136		1765		1977		2637						
	12		12450		1136		1764		1756		2714						
	13		12435		1136		1753		1565		2701						
	14		12653		1136		1708		1413		2769						
	15		12454		1136		1708		1953		2723						
	16		11962		1136		1665		2975		2787						
	17		11472		1136		1673		4075		2944						
	18		10035		1136		2077		5382		3513						
	19		7368		1137		2922		7356		4249						
	20		4598		1137		4773		8781		4753						
	21		4117		1136		5644		9529		5032						
	22		4028		1137		5391		9491		4981						
	23		4063		1137		4037		9530		4721						
	24		4247		1137		3120		8789		4488						
