04/28/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		929		284		240		441		3450		0		0		
	2		930		284		240		436		3492		0		0		
	3		927		286		242		422		3460		0		0		
	4		926		288		241		423		3336		0		0		
	5		926		292		242		427		3165		0		0		
	6		928		291		242		421		2890		0		0		
	7		928		297		241		518		2666		659		0		
	8		915		299		241		524		2712		3832		199		
	9		856		298		242		552		2769		6670		436		
	10		835		288		242		412		2835		7223		556		
	11		805		297		240		395		2869		8207		566		
	12		834		294		241		396		3257		8653		563		
	13		845		295		240		400		3577		8722		546		
	14		849		304		239		407		3703		8553		521		
	15		850		306		239		408		3783		8425		446		
	16		849		305		239		508		3976		8337		461		
	17		852		307		245		525		3758		8011		440		
	18		854		310		246		563		3915		6300		384		
	19		881		318		247		581		4146		2487		159		
	20		924		325		247		630		3667		193		0		
	21		925		331		247		629		3368		0		0		
	22		926		329		247		603		3343		0		0		
	23		926		323		247		557		3483		0		0		
	24		923		325		245		452		3558		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5344		2281		2311		8304		3181						
	2		5382		2282		2091		7610		3009						
	3		4410		2281		2678		7377		2987						
	4		5214		2282		1186		7716		3063						
	5		5052		2282		1312		7875		3024						
	6		4772		2281		1624		8255		2998						
	7		5309		2281		1715		8021		3046						
	8		8722		2283		1299		5460		2958						
	9		11823		2284		1121		2896		2697						
	10		12391		2283		1147		2131		2639						
	11		13379		2283		1187		1329		2545						
	12		14238		2284		870		760		2486						
	13		14625		2282		833		249		2415						
	14		14576		2282		804		242		2324						
	15		14457		2283		889		197		2405						
	16		14675		2282		927		215		2406						
	17		14138		2281		1456		758		2550						
	18		12572		2282		1898		2879		2578						
	19		8819		2284		2776		6430		3053						
	20		5986		2282		4521		8051		3668						
	21		5500		2283		4837		8939		3885						
	22		5448		2285		4319		8919		3800						
	23		5536		2283		3077		9221		3335						
	24		5503		2283		2419		8680		3081						
