03/31/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		920		319		211		155		2078		0		0		
	2		919		322		212		155		2280		0		0		
	3		919		319		212		156		2205		0		0		
	4		920		322		213		159		2081		0		0		
	5		920		321		213		182		2071		0		0		
	6		920		321		213		229		2149		0		0		
	7		920		331		213		230		2350		22		0		
	8		920		335		211		196		2171		1616		10		
	9		913		334		211		184		1761		5147		161		
	10		909		323		210		163		1365		7381		159		
	11		905		307		210		162		1191		8312		100		
	12		902		304		209		171		1214		8882		154		
	13		902		306		209		182		1517		8917		152		
	14		898		303		209		173		1859		8701		178		
	15		899		304		209		173		2183		8456		131		
	16		902		309		208		181		2706		7731		111		
	17		905		325		207		212		2788		6005		64		
	18		909		318		209		216		2736		4591		21		
	19		911		318		208		226		2989		1498		0		
	20		913		321		210		265		3034		0		0		
	21		917		324		209		266		3047		0		0		
	22		920		315		209		266		3004		0		0		
	23		921		303		209		217		2988		0		0		
	24		934		300		209		191		2986		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3683		2267		5610		7400		877						
	2		3888		2268		5102		7049		789						
	3		3811		2269		5233		6606		808						
	4		3695		2267		5667		6055		879						
	5		3707		2265		5407		6491		1059						
	6		3832		2266		5282		7231		1290						
	7		4066		2267		5854		7669		1627						
	8		5459		2268		5689		7294		1385						
	9		8711		2268		4983		5344		792						
	10		10510		2265		4404		4159		397						
	11		11187		2263		3667		3429		449						
	12		11836		2263		3409		2445		343						
	13		12185		2265		3305		1886		240						
	14		12321		2267		3232		1542		279						
	15		12355		2268		3166		1530		264						
	16		12148		2270		3272		1953		337						
	17		10506		2269		3810		3483		534						
	18		9000		2267		4153		5256		1021						
	19		6150		2271		5108		7266		2174						
	20		4743		2272		6090		8554		2721						
	21		4763		2271		6210		8486		2713						
	22		4714		2270		6105		8175		2157						
	23		4638		2269		5768		7770		1578						
	24		4620		2267		5256		7552		1110						
