03/26/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		922		282		242		314		3769		0		0		
	2		922		281		242		316		3938		0		0		
	3		921		282		242		317		3731		0		0		
	4		922		269		242		320		4108		0		0		
	5		922		268		242		321		4100		0		0		
	6		922		266		214		394		4045		0		0		
	7		923		274		205		467		3936		15		0		
	8		919		277		205		483		3444		1807		29		
	9		921		274		204		473		2776		6119		246		
	10		908		274		206		432		2335		8217		489		
	11		903		278		209		356		2062		8873		558		
	12		901		276		223		355		1766		9246		544		
	13		899		285		231		353		1821		9185		514		
	14		899		288		233		359		1794		8537		515		
	15		899		288		232		365		1719		8836		560		
	16		899		287		232		370		2343		7817		568		
	17		899		281		232		418		2877		6522		553		
	18		898		282		231		496		2990		5433		420		
	19		912		284		232		498		3062		1687		94		
	20		919		287		231		495		3255		37		0		
	21		919		269		231		495		3264		0		0		
	22		919		253		230		500		3092		0		0		
	23		913		235		230		491		3062		0		0		
	24		911		233		229		447		3165		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5529		2179		4315		6825		2065						
	2		5699		2178		4098		6312		1904						
	3		4574		2181		5273		6025		1864						
	4		5861		2182		4084		5989		1848						
	5		5853		2183		4278		6100		2026						
	6		5841		2206		4620		7056		2231						
	7		5820		2232		4972		8988		2519						
	8		7164		2243		5014		9016		2437						
	9		11013		2244		4309		5821		2038						
	10		12861		2246		3907		4119		1846						
	11		13239		2250		3597		3300		1780						
	12		13311		2264		3635		2477		1696						
	13		13288		2272		3309		2205		1665						
	14		12625		2275		3460		2439		1685						
	15		12899		2277		3204		2235		1646						
	16		12516		2276		3435		2591		1701						
	17		11782		2274		3800		3460		1763						
	18		10750		2274		4937		4367		1918						
	19		6769		2275		5933		7952		2377						
	20		5224		2278		6728		10027		2852						
	21		5178		2281		6530		10710		2740						
	22		4994		2282		6397		10004		2616						
	23		4931		2279		5757		8935		2428						
	24		4985		2279		5241		7949		2346						
