03/30/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		925		312		212		156		3100		0		0		
	2		925		311		212		157		3270		0		0		
	3		925		314		212		157		3128		0		0		
	4		926		313		212		156		2368		0		0		
	5		926		302		212		154		1811		0		0		
	6		925		298		211		173		1642		0		0		
	7		924		298		211		226		1464		70		0		
	8		924		304		211		196		1227		2551		23		
	9		923		300		208		169		1178		7256		172		
	10		921		294		207		158		950		9208		224		
	11		919		288		206		156		485		9922		224		
	12		917		281		205		157		438		9694		229		
	13		917		285		204		156		592		9005		241		
	14		915		284		205		155		989		8520		244		
	15		913		286		209		152		1249		8779		244		
	16		910		289		209		103		1821		7904		240		
	17		912		307		209		107		2386		6693		238		
	18		913		309		209		147		2604		6070		328		
	19		914		311		209		161		2388		1996		182		
	20		918		307		209		206		2428		66		103		
	21		919		313		209		228		2544		0		0		
	22		919		330		210		229		2122		0		0		
	23		919		326		210		181		1927		0		0		
	24		921		321		211		160		1807		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4705		2261		5269		6358		702						
	2		4875		2261		5328		5866		471						
	3		4736		2258		5130		5886		475						
	4		3975		2257		5575		6195		505						
	5		3405		2258		5810		7036		560						
	6		3249		2260		6191		7609		847						
	7		3193		2261		6447		7970		1544						
	8		5436		2258		5789		7404		1288						
	9		10206		2256		4263		4488		829						
	10		11962		2257		3539		2681		697						
	11		12200		2258		3050		1906		768						
	12		11921		2260		2857		1857		612						
	13		11400		2262		2794		2208		512						
	14		11312		2263		2754		2332		501						
	15		11832		2259		3103		1752		305						
	16		11476		2260		3712		1603		353						
	17		10852		2265		4427		1701		717						
	18		10580		2266		4367		2952		1118						
	19		6161		2266		6080		6306		2081						
	20		4237		2266		6935		8338		2686						
	21		4213		2262		6912		8720		2397						
	22		3810		2262		6947		8074		2446						
	23		3563		2263		7062		7431		1779						
	24		3420		2264		6956		6740		1347						
