02/03/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		984		309		243		310		578		0		0		
	2		982		311		244		304		783		0		0		
	3		982		312		245		303		937		0		0		
	4		983		313		244		307		973		0		0		
	5		981		314		245		306		821		0		0		
	6		984		315		244		309		798		0		0		
	7		986		324		244		402		853		0		0		
	8		988		328		243		446		757		1692		8		
	9		988		332		243		374		548		5568		111		
	10		984		330		244		311		565		7573		272		
	11		982		325		244		304		674		7780		335		
	12		980		330		244		301		531		7980		335		
	13		980		326		244		302		509		7949		333		
	14		979		330		243		302		439		7922		325		
	15		979		328		243		301		380		7388		312		
	16		980		331		244		318		300		6042		216		
	17		981		333		243		392		292		2328		66		
	18		983		334		242		564		341		57		0		
	19		984		328		243		572		387		0		0		
	20		983		320		244		565		506		0		0		
	21		983		320		242		505		569		0		0		
	22		984		315		242		403		553		0		0		
	23		983		305		241		341		453		0		0		
	24		982		306		241		290		407		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2424		2117		4981		9251		2065						
	2		2624		2116		3716		9501		2025						
	3		2779		2115		3254		9423		1977						
	4		2820		2115		3173		9226		1966						
	5		2667		2113		3218		9415		2014						
	6		2650		2114		3811		9445		2110						
	7		2809		2113		3997		9933		2260						
	8		4462		2111		3444		9264		2206						
	9		8164		2112		2189		7652		1690						
	10		10279		2113		1590		6551		1501						
	11		10644		2113		1428		6336		1400						
	12		10701		2113		1536		5977		1415						
	13		10643		2112		1650		5722		1515						
	14		10540		2111		1987		5566		1529						
	15		9931		2109		2493		6125		1521						
	16		8431		2108		3025		7359		1682						
	17		4635		2107		4495		9495		2467						
	18		2521		2106		6289		10998		2964						
	19		2514		2105		7153		10892		3294						
	20		2618		2104		7052		10379		3272						
	21		2619		2104		6852		10016		3046						
	22		2497		2104		6763		9760		2627						
	23		2323		2103		6178		9748		2127						
	24		2226		2104		5370		9357		2049						
