11/14/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		582		323		233		250		1412		0		0		
	2		582		323		233		248		1192		0		0		
	3		582		324		233		244		1319		0		0		
	4		582		323		233		244		1192		0		0		
	5		582		327		233		243		1095		0		0		
	6		582		326		232		258		989		0		0		
	7		583		334		230		259		930		233		0		
	8		583		334		225		258		781		2749		0		
	9		580		327		225		239		593		5518		12		
	10		577		286		224		211		467		6176		45		
	11		575		301		223		210		379		6519		37		
	12		572		324		225		207		454		7013		84		
	13		572		327		225		215		678		6315		0		
	14		570		326		229		230		1017		5538		0		
	15		570		323		230		230		942		4240		0		
	16		571		335		230		236		734		2161		0		
	17		574		348		229		274		586		265		0		
	18		573		348		230		288		638		0		0		
	19		574		346		232		276		771		0		0		
	20		574		348		231		246		849		0		0		
	21		579		345		229		239		835		0		0		
	22		579		345		229		233		861		0		0		
	23		606		336		229		232		842		0		0		
	24		650		332		230		206		615		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2800		1115		8507		7255		1078						
	2		2578		1117		8203		6816		1105						
	3		2702		1114		8123		6852		832						
	4		2574		1116		8318		6655		822						
	5		2480		1116		8740		6669		969						
	6		2387		1115		9175		6733		1710						
	7		2569		1118		9840		7298		2273						
	8		4930		1122		9125		6897		1937						
	9		7494		1121		8166		5782		1271						
	10		7986		1119		7924		5200		1170						
	11		8244		1116		7738		5047		1016						
	12		8879		1116		7818		5200		651						
	13		8332		1115		7883		5795		894						
	14		7910		1115		8127		5961		1242						
	15		6535		1115		9337		6426		1429						
	16		4267		1114		10562		7294		2136						
	17		2276		1112		11833		8416		2607						
	18		2077		1112		12867		9070		2789						
	19		2199		1113		12465		9171		2751						
	20		2248		1113		11786		9078		2744						
	21		2227		1113		11582		8668		2422						
	22		2247		1114		11024		8204		2051						
	23		2245		1115		10174		7650		1713						
	24		2033		1116		9455		7529		1420						
