01/08/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		878		293		198		147		732		0		0		
	2		880		301		198		148		661		0		0		
	3		880		305		198		147		601		0		0		
	4		879		305		198		149		859		0		0		
	5		877		307		198		146		935		0		0		
	6		875		307		198		186		885		0		0		
	7		875		302		196		185		775		0		0		
	8		875		306		195		211		600		908		0		
	9		875		303		199		179		412		3265		0		
	10		871		313		202		184		417		5257		39		
	11		868		314		202		186		436		6073		98		
	12		868		303		202		186		469		6203		79		
	13		867		303		202		190		440		6039		84		
	14		869		302		204		187		367		5737		62		
	15		869		310		204		191		554		4943		14		
	16		870		317		207		198		407		2662		0		
	17		870		319		216		218		241		464		0		
	18		870		317		223		305		295		0		0		
	19		872		317		227		291		439		0		0		
	20		871		313		227		296		391		0		0		
	21		871		314		227		243		360		0		0		
	22		871		313		227		239		467		0		0		
	23		871		314		227		209		593		0		0		
	24		871		313		227		203		600		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2248		2265		7451		7457		1717						
	2		2188		2264		7748		6974		1481						
	3		1251		2264		8587		6606		1466						
	4		2390		2264		7298		6660		1487						
	5		2463		2263		7619		6856		1562						
	6		2451		2265		8307		7386		1883						
	7		2333		2265		9615		8441		2177						
	8		3095		2264		10647		7716		2071						
	9		5233		2264		9669		6585		1966						
	10		7283		2265		8032		6175		1694						
	11		8177		2264		7589		5267		1628						
	12		8310		2264		7758		4720		1553						
	13		8125		2264		7890		4673		1434						
	14		7728		2263		7869		5065		1410						
	15		7085		2262		7997		5566		1497						
	16		4661		2262		9255		7093		1645						
	17		2328		2262		10871		8140		2258						
	18		2010		2262		11974		8869		2816						
	19		2146		2263		11886		8945		2854						
	20		2098		2263		11380		9243		2611						
	21		2015		2263		10903		9232		2393						
	22		2117		2263		10003		9063		2136						
	23		2214		2265		8719		8654		1905						
	24		2214		2267		7856		7956		1886						
