04/13/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		725		284		237		426		2975		0		0		
	2		726		289		238		423		2896		0		0		
	3		727		285		239		425		2772		0		0		
	4		727		253		239		428		2620		0		0		
	5		727		254		239		426		2438		0		0		
	6		726		253		239		536		1992		0		0		
	7		727		259		239		591		1535		219		0		
	8		727		262		237		634		1136		3107		29		
	9		725		261		237		473		1121		7270		111		
	10		723		262		235		451		1515		8970		226		
	11		723		265		233		450		1354		9807		304		
	12		721		262		233		454		1309		9999		311		
	13		721		266		234		457		1184		10023		308		
	14		721		265		237		418		1089		10000		309		
	15		720		267		239		410		1008		9834		314		
	16		718		268		237		439		817		9006		313		
	17		718		270		239		446		579		8603		295		
	18		769		257		241		483		518		6544		257		
	19		851		251		240		579		699		2291		95		
	20		861		250		243		626		879		91		0		
	21		875		247		243		627		943		0		0		
	22		888		245		242		588		806		0		0		
	23		924		239		242		559		449		0		0		
	24		933		243		242		421		393		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4647		1627		4696		7731		3060						
	2		4572		1628		4567		7400		3008						
	3		3721		1627		5119		7267		2943						
	4		4267		1629		4499		7173		2935						
	5		4084		1628		4612		7174		2977						
	6		3746		1628		5435		7629		3410						
	7		3570		1630		6469		8632		3730						
	8		6132		1629		5899		7660		3549						
	9		10198		1629		4424		5010		3031						
	10		12382		1630		4113		2992		2723						
	11		13136		1628		3829		2325		2678						
	12		13289		1628		3605		2092		2513						
	13		13193		1627		3546		1838		2558						
	14		13039		1626		3566		1989		2537						
	15		12792		1628		3811		2192		2446						
	16		11798		1628		4522		2837		2495						
	17		11150		1627		5159		3444		2682						
	18		9069		1629		5719		5299		2809						
	19		5006		1629		6806		8428		3297						
	20		2950		1628		8736		9423		3559						
	21		2935		1630		8727		9781		3761						
	22		2769		1629		7954		10166		3338						
	23		2413		1627		7464		9600		3127						
	24		2232		1628		6377		9211		2984						
