01/29/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		942		324		223		281		54		0		0		
	2		942		289		226		283		22		0		0		
	3		943		279		226		283		20		0		0		
	4		943		280		226		282		39		0		0		
	5		943		298		226		283		43		0		0		
	6		942		326		226		271		71		0		0		
	7		942		329		226		285		114		0		0		
	8		938		333		225		322		313		555		0		
	9		933		332		220		359		402		3066		0		
	10		932		332		220		291		359		4568		0		
	11		932		325		221		289		438		5510		0		
	12		929		317		221		292		524		6083		0		
	13		928		325		223		295		645		5333		0		
	14		925		323		223		296		880		4187		54		
	15		923		321		225		298		1090		3929		49		
	16		921		322		227		333		587		2872		11		
	17		924		327		226		342		312		1055		0		
	18		927		330		229		428		340		28		0		
	19		930		330		229		430		269		0		0		
	20		932		332		228		400		513		0		0		
	21		933		329		227		339		520		0		0		
	22		933		333		230		333		467		0		0		
	23		934		342		230		299		459		0		0		
	24		935		342		230		284		465		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		1824		2256		8603		6388		1706						
	2		1762		2256		8385		6168		1632						
	3		808		2257		9346		5835		1639						
	4		1770		2257		8415		5730		1662						
	5		1793		2256		8559		5536		1802						
	6		1836		2256		8841		6283		2149						
	7		1896		2256		9300		7583		2511						
	8		2686		2258		9781		7627		2510						
	9		5312		2260		8372		6585		2265						
	10		6702		2260		7873		5652		1861						
	11		7715		2260		7274		4678		1762						
	12		8366		2259		6504		4375		1737						
	13		7749		2259		6514		4518		1752						
	14		6888		2258		7182		4856		1813						
	15		6835		2260		7272		5038		1822						
	16		5273		2260		8464		5977		1946						
	17		3186		2260		9946		7031		2274						
	18		2282		2262		11182		7978		2970						
	19		2188		2263		11347		8562		3148						
	20		2405		2262		11225		8313		2761						
	21		2348		2261		10431		8496		2647						
	22		2296		2262		9827		8112		2214						
	23		2264		2263		9084		7364		1960						
	24		2256		2264		8419		6443		1879						
