04/01/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		937		299		209		189		3096		0		0		
	2		939		296		210		185		3059		0		0		
	3		940		299		211		182		2963		0		0		
	4		942		299		211		182		2998		0		0		
	5		944		300		211		190		2956		0		0		
	6		945		297		211		212		2736		0		0		
	7		946		300		211		255		2655		21		0		
	8		947		302		208		221		2504		2272		0		
	9		945		302		208		216		2440		6934		93		
	10		938		288		207		183		2407		8607		195		
	11		930		284		206		137		2359		8150		238		
	12		930		280		206		138		2651		7109		244		
	13		928		285		208		141		2909		6846		246		
	14		927		282		207		143		2994		6632		245		
	15		921		284		206		144		2795		6741		244		
	16		888		290		207		145		2939		6648		239		
	17		859		309		206		151		3080		6387		225		
	18		873		308		207		206		2918		5618		162		
	19		869		309		207		257		2675		1942		34		
	20		877		305		208		259		2544		26		0		
	21		881		307		208		260		2384		0		0		
	22		881		308		207		259		2140		0		0		
	23		870		303		207		200		1920		0		0		
	24		873		300		208		184		1986		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4730		2267		5394		6938		672						
	2		4689		2269		5070		6577		610						
	3		4595		2272		5090		6201		642						
	4		4632		2271		4991		6123		625						
	5		4601		2269		4945		6560		620						
	6		4401		2270		5310		7313		743						
	7		4388		2270		5668		7777		1110						
	8		6454		2268		5574		6297		1182						
	9		11138		2268		4259		2729		1132						
	10		12825		2269		3928		1060		733						
	11		12304		2270		3724		709		643						
	12		11558		2269		3611		907		620						
	13		11563		2266		3577		686		446						
	14		11430		2266		3504		446		457						
	15		11335		2267		3598		343		548						
	16		11356		2268		3674		444		719						
	17		11217		2269		3805		1005		1080						
	18		10292		2271		4299		2526		1429						
	19		6293		2272		6803		5231		2113						
	20		4219		2272		7462		7571		2899						
	21		4040		2272		7747		7936		2671						
	22		3795		2272		7134		8117		2374						
	23		3500		2273		6653		8043		1829						
	24		3551		2275		6054		7421		1547						
