05/10/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		914		328		218		296		2191		0		0		
	2		918		331		218		297		2225		0		0		
	3		918		333		217		298		2189		0		0		
	4		917		334		217		303		2103		0		0		
	5		911		335		217		304		1891		0		0		
	6		839		335		213		305		1820		0		0		
	7		805		319		217		309		1763		1035		2		
	8		803		292		217		315		1709		4564		162		
	9		811		291		215		313		1556		7802		275		
	10		807		275		215		314		1494		8925		335		
	11		802		266		217		313		1520		9872		365		
	12		802		270		217		313		1805		9830		245		
	13		791		266		217		318		2191		10001		108		
	14		790		275		217		318		2475		10019		233		
	15		796		274		216		319		2713		9982		194		
	16		794		279		216		323		2779		9729		180		
	17		796		293		210		324		3038		8682		115		
	18		801		293		214		324		3220		7407		0		
	19		808		292		214		325		3247		3670		0		
	20		810		291		215		333		3095		465		0		
	21		813		292		214		335		3355		0		0		
	22		826		290		213		326		3280		0		0		
	23		832		289		211		314		3045		0		0		
	24		849		289		213		310		3441		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3947		2268		4430		8778		2604						
	2		3989		2268		3712		8471		2456						
	3		3955		2268		3388		8512		2125						
	4		3874		2269		3234		8614		1918						
	5		3658		2269		3022		8893		1901						
	6		3512		2268		3087		9033		1970						
	7		4450		2267		2708		7966		2137						
	8		8062		2268		2399		5070		1619						
	9		11263		2268		2633		1925		1356						
	10		12365		2268		2669		795		1285						
	11		13355		2267		2511		-49		1177						
	12		13482		2268		2494		-358		1220						
	13		13892		2269		2469		-501		1049						
	14		14327		2269		2411		-746		1243						
	15		14494		2267		2461		-226		1255						
	16		14300		2266		2634		873		1361						
	17		13458		2267		3028		2624		1369						
	18		12259		2268		3584		4325		1972						
	19		8556		2268		4287		7158		3120						
	20		5209		2268		5249		9359		3555						
	21		5009		2269		5508		9480		3525						
	22		4935		2270		5327		9454		3045						
	23		4691		2270		5015		9189		2510						
	24		5102		2270		4070		8271		2296						
