11/27/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1032		299		198		182		2609		0		0		
	2		1031		299		198		186		2025		0		0		
	3		1030		279		198		190		1783		0		0		
	4		1031		256		198		184		1833		0		0		
	5		1034		256		198		188		1939		0		0		
	6		1033		261		198		188		1920		0		0		
	7		1034		267		198		187		1702		112		0		
	8		1033		269		195		179		1630		3276		56		
	9		1031		269		193		177		1563		7366		271		
	10		1030		269		196		165		1502		7907		342		
	11		1028		269		197		127		1388		8072		357		
	12		1027		258		197		127		1263		8404		361		
	13		1026		253		198		127		1196		8129		353		
	14		1025		253		198		126		1213		8211		326		
	15		1026		252		198		163		1103		8033		272		
	16		1027		252		198		173		962		4794		128		
	17		1029		253		197		186		859		485		0		
	18		1030		252		192		224		825		0		0		
	19		1033		253		178		232		931		0		0		
	20		1034		254		179		235		928		0		0		
	21		1034		253		177		234		953		0		0		
	22		1034		252		190		201		809		0		0		
	23		1035		248		195		179		710		0		0		
	24		1035		241		195		177		534		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4304		1546		5659		8054		877						
	2		3719		1538		5902		7840		913						
	3		3449		1534		5733		7977		889						
	4		3453		1534		5638		8054		877						
	5		3568		1552		5915		8001		932						
	6		3566		1565		6264		8456		968						
	7		3464		1566		7007		8743		1067						
	8		6371		1565		5660		7546		944						
	9		10781		1565		3283		4615		1121						
	10		11403		1564		3102		3353		907						
	11		11417		1565		3009		2650		1010						
	12		11655		1566		2815		2254		885						
	13		11293		1566		2958		2366		879						
	14		11355		1564		3169		2410		1001						
	15		11088		1563		4579		2097		977						
	16		7817		1565		6253		4877		1138						
	17		3126		1566		9655		7875		1461						
	18		2475		1566		11399		8598		1810						
	19		2584		1566		10949		9031		1810						
	20		2591		1565		10814		9014		1568						
	21		2608		1565		10668		8892		1336						
	22		2458		1566		10230		8973		1099						
	23		2329		1565		9837		8459		1061						
	24		2151		1566		9111		8236		988						
