03/25/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		902		233		180		486		2143		0		0		
	2		903		229		181		489		1990		0		0		
	3		903		234		181		493		1438		0		0		
	4		903		235		182		493		1895		0		0		
	5		904		236		182		494		1839		0		0		
	6		904		233		182		559		1882		0		0		
	7		905		232		182		557		1494		0		0		
	8		905		230		181		561		1395		1129		0		
	9		904		225		180		562		1187		3759		162		
	10		903		225		180		479		1125		6352		360		
	11		903		226		170		481		1432		7069		388		
	12		902		223		175		477		1810		6682		371		
	13		899		223		177		471		2087		6908		313		
	14		900		221		177		470		2423		6523		347		
	15		880		222		177		471		2605		5579		311		
	16		898		220		176		469		2840		5989		247		
	17		774		222		174		492		2700		5245		324		
	18		751		224		175		551		2753		4025		302		
	19		876		225		176		574		3237		1104		68		
	20		902		224		177		591		3411		0		0		
	21		903		224		175		591		3648		0		0		
	22		904		225		175		591		3557		0		0		
	23		904		224		175		587		3194		0		0		
	24		904		224		175		566		3308		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3945		2275		4069		7264		3547						
	2		3792		2274		3171		7445		3638						
	3		3249		2273		3482		7217		3535						
	4		3707		2273		2701		7200		3507						
	5		3654		2272		2591		7327		3601						
	6		3760		2273		2723		7314		3740						
	7		3370		2273		2975		8244		3901						
	8		4401		2273		2788		7734		4018						
	9		6980		2274		2604		6418		3419						
	10		9625		2274		2421		4843		2978						
	11		10669		2274		2353		4173		2736						
	12		10640		2275		2155		3968		2729						
	13		11079		2274		2049		3422		2691						
	14		11061		2273		2021		3115		2610						
	15		10245		2273		1896		3454		2895						
	16		10838		2274		1962		3110		2565						
	17		9931		2275		2023		3960		2848						
	18		8780		2276		2154		5362		3173						
	19		6260		2276		2499		7521		3974						
	20		5304		2277		3924		8547		4277						
	21		5541		2278		3984		8728		4137						
	22		5452		2279		3449		8826		3892						
	23		5084		2280		3133		8294		3827						
	24		5177		2280		2956		7196		3599						
