10/05/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		701		217		204		183		1184		0		0		
	2		702		217		205		181		1144		0		0		
	3		699		218		204		182		919		0		0		
	4		713		215		204		183		753		0		0		
	5		743		179		205		199		652		0		0		
	6		753		188		205		222		564		0		0		
	7		744		204		206		226		518		0		0		
	8		757		205		207		224		323		1250		0		
	9		760		205		206		196		232		4671		134		
	10		755		206		204		168		166		7144		320		
	11		751		208		207		169		137		8211		343		
	12		750		211		208		168		102		8399		363		
	13		751		235		209		172		90		8040		385		
	14		750		245		209		216		90		8333		392		
	15		748		247		204		220		143		8622		391		
	16		747		246		202		230		246		7548		373		
	17		747		247		202		260		417		5910		151		
	18		746		245		202		284		610		2346		106		
	19		746		244		204		283		846		142		19		
	20		758		244		206		238		1110		0		0		
	21		762		244		205		208		1129		0		0		
	22		765		245		204		202		956		0		0		
	23		766		231		204		195		869		0		0		
	24		765		222		208		181		868		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2462		1100		9863		9120		809						
	2		2418		1101		9369		8860		546						
	3		2200		1099		9172		8830		381						
	4		2040		1099		8962		8801		393						
	5		1944		1101		9215		8715		415						
	6		1890		1110		9708		8588		869						
	7		1879		1111		10945		8514		1403						
	8		2846		1112		11629		8013		1201						
	9		6213		1113		10751		6550		858						
	10		8888		1113		9732		5327		788						
	11		9972		1113		9682		4897		708						
	12		10228		1113		10515		5023		725						
	13		9883		1111		12323		5458		776						
	14		10238		1114		14037		5466		854						
	15		10533		1118		15574		5496		1112						
	16		9681		1118		17664		5756		1435						
	17		8047		1118		19085		6331		2206						
	18		4727		1118		20410		7747		2956						
	19		2516		1119		20600		8463		3116						
	20		2513		1119		19127		8954		3149						
	21		2518		1120		17367		9070		2577						
	22		2346		1121		16443		9041		1469						
	23		2232		1122		15027		8304		1222						
	24		2210		1121		12983		8359		949						
