04/23/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		909		295		228		244		3199		0		0		
	2		912		294		228		248		3126		0		0		
	3		912		296		228		258		3044		0		0		
	4		913		297		229		273		2886		0		0		
	5		911		295		229		275		2828		0		0		
	6		914		298		228		278		3016		0		0		
	7		917		300		227		288		2589		617		4		
	8		912		297		226		288		2686		4616		189		
	9		902		296		221		272		2601		8550		316		
	10		898		290		219		264		2565		9480		357		
	11		891		281		204		263		2943		9518		370		
	12		898		284		207		261		2810		9978		371		
	13		898		281		207		259		2756		10317		372		
	14		897		277		207		262		2671		10491		354		
	15		898		282		210		270		2899		10704		356		
	16		888		285		219		271		3106		10249		361		
	17		892		299		221		277		3140		9500		355		
	18		884		300		221		278		3263		7610		312		
	19		888		301		223		293		3014		3154		142		
	20		894		297		227		295		3169		192		0		
	21		896		302		226		295		2915		0		0		
	22		912		299		228		292		3348		0		0		
	23		915		292		228		280		3305		0		0		
	24		922		298		228		260		3101		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4875		2274		4564		6428		2413						
	2		4808		2273		4287		6502		2078						
	3		4738		2272		4035		6380		1921						
	4		4598		2272		3569		6758		1850						
	5		4538		2272		3685		6618		2168						
	6		4734		2272		3478		6383		2840						
	7		4942		2270		3383		7013		2915						
	8		9214		2270		2618		4421		2387						
	9		13158		2270		2212		1873		1550						
	10		14073		2272		2280		758		1287						
	11		14470		2273		2097		217		1278						
	12		14809		2272		2071		90		1232						
	13		15090		2272		2225		73		1265						
	14		15159		2272		2299		411		1376						
	15		15619		2272		2547		574		1349						
	16		15379		2272		2999		1288		1418						
	17		14684		2270		3651		2149		1875						
	18		12868		2271		3818		4295		2474						
	19		8015		2272		5423		7430		3656						
	20		5074		2275		6461		9198		4262						
	21		4634		2276		6667		9476		4319						
	22		5079		2276		6468		8297		3925						
	23		5020		2274		5495		7870		3481						
	24		4809		2273		5581		6759		2843						
