02/26/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		975		277		227		380		2036		0		0		
	2		975		281		228		377		1905		0		0		
	3		974		282		228		340		1610		0		0		
	4		974		283		228		378		1518		0		0		
	5		974		284		228		377		1338		0		0		
	6		973		269		228		446		1351		0		0		
	7		973		266		228		485		1389		288		0		
	8		974		263		227		515		1265		3293		39		
	9		972		263		228		515		1098		6091		199		
	10		971		268		228		395		874		7345		278		
	11		970		258		223		308		924		7376		264		
	12		968		252		225		279		1206		6912		133		
	13		966		259		197		280		1416		5342		82		
	14		966		256		207		279		1438		4699		2		
	15		966		262		213		278		1429		3588		0		
	16		967		260		212		278		1495		2097		0		
	17		968		264		199		414		1352		808		0		
	18		970		269		215		471		1225		98		0		
	19		971		271		232		515		1282		0		0		
	20		972		271		236		480		1383		0		0		
	21		973		274		236		471		1656		0		0		
	22		973		292		236		482		1821		0		0		
	23		973		297		236		426		2011		0		0		
	24		971		293		235		402		1957		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3895		1133		9646		4156		2699						
	2		3766		1133		9120		4149		2645						
	3		2460		1133		10218		4093		2564						
	4		3381		1133		9513		3808		2589						
	5		3201		1132		10169		3627		2914						
	6		3267		1133		11174		3621		3020						
	7		3629		1133		12000		4398		3288						
	8		6576		1132		10404		3930		3090						
	9		9366		1132		8500		3006		2823						
	10		10359		1132		7693		2620		2576						
	11		10323		1132		7207		2998		2530						
	12		9975		1132		7282		3434		2508						
	13		8542		1133		8086		3903		2569						
	14		7847		1132		7924		4497		2545						
	15		6736		1132		8809		4912		2653						
	16		5309		1132		10251		5083		2766						
	17		4005		1132		11958		5099		2976						
	18		3248		1132		12960		6094		3429						
	19		3271		1132		13667		6568		3755						
	20		3342		1131		13609		6421		3496						
	21		3610		1132		13049		6194		3188						
	22		3804		1133		11700		6081		3055						
	23		3943		1135		10824		5134		2889						
	24		3858		1133		9504		5112		2853						
