11/17/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		709		297		232		257		539		0		0		
	2		709		300		228		239		529		0		0		
	3		708		299		230		238		585		0		0		
	4		709		300		234		238		607		0		0		
	5		709		298		234		257		644		0		0		
	6		709		302		234		284		673		0		0		
	7		710		315		231		283		667		226		0		
	8		710		316		230		254		687		3375		114		
	9		710		314		230		254		590		7021		320		
	10		710		308		234		244		556		8031		389		
	11		706		309		233		242		555		8151		395		
	12		702		320		233		245		429		8087		393		
	13		701		317		234		250		410		8135		383		
	14		701		321		235		243		340		8144		364		
	15		700		320		234		244		305		7446		313		
	16		699		319		234		251		292		4194		173		
	17		701		320		230		295		227		497		0		
	18		704		323		233		320		239		0		0		
	19		708		327		236		319		230		0		0		
	20		708		310		237		319		273		0		0		
	21		708		282		237		299		335		0		0		
	22		708		312		237		283		354		0		0		
	23		708		315		237		276		361		0		0		
	24		708		308		237		244		334		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2034		1123		8444		7027		1487						
	2		2005		1122		8321		7054		1232						
	3		2060		1123		8052		6906		1139						
	4		2088		1123		7645		7011		1162						
	5		2142		1121		7632		6898		1236						
	6		2202		1119		7615		7066		1400						
	7		2432		1119		7630		7318		1391						
	8		5686		1117		6364		6150		819						
	9		9439		1115		5292		3799		539						
	10		10472		1114		5225		2692		535						
	11		10591		1110		5048		2911		557						
	12		10409		1099		5141		3310		597						
	13		10430		1100		5209		3827		574						
	14		10348		1101		5683		4243		668						
	15		9562		1101		6850		4983		721						
	16		6162		1100		8792		6619		1560						
	17		2270		1101		10590		8600		2757						
	18		1819		1101		11520		9500		3114						
	19		1820		1099		11215		9634		2924						
	20		1847		1099		10844		9289		2814						
	21		1861		1099		10331		9055		2614						
	22		1894		1100		10132		8558		2094						
	23		1897		1102		9087		8120		1976						
	24		1831		1102		8337		7769		1659						
