12/05/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1026		286		221		152		340		0		21		
	2		1025		285		221		153		474		0		21		
	3		1024		288		221		149		712		0		20		
	4		1023		290		221		150		807		0		20		
	5		1025		290		221		155		464		0		19		
	6		1025		297		221		151		905		0		19		
	7		1025		294		220		156		732		57		18		
	8		1025		292		220		150		625		2473		50		
	9		1027		287		219		107		661		5896		215		
	10		1025		283		219		111		685		7136		357		
	11		1022		283		218		115		717		8004		388		
	12		1022		281		218		117		848		8046		393		
	13		1020		285		220		115		650		8211		386		
	14		1019		286		220		115		627		8131		359		
	15		1019		287		219		109		509		7208		303		
	16		1021		287		218		149		377		4000		162		
	17		1023		288		217		165		450		440		20		
	18		1024		288		217		176		534		17		21		
	19		1024		288		218		177		484		0		21		
	20		1025		285		219		177		480		0		21		
	21		1023		286		219		169		623		0		21		
	22		1021		285		219		166		572		0		21		
	23		1020		276		217		152		519		0		20		
	24		1020		270		217		146		449		0		21		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2007		1098		10502		7898		1002						
	2		2135		1097		9590		8047		905						
	3		2366		1098		9150		7784		879						
	4		2473		1098		8980		7644		879						
	5		2099		1098		9491		7677		933						
	6		2586		1097		9352		7815		1066						
	7		2488		1098		10170		7779		1332						
	8		4606		1098		9196		7032		1255						
	9		8325		1097		6803		5461		1063						
	10		9751		1098		5781		4644		805						
	11		10719		1098		4947		3487		916						
	12		10926		1098		4971		2724		717						
	13		10886		1097		5035		2710		698						
	14		10778		1098		5066		3413		810						
	15		9751		1097		6518		3606		827						
	16		6463		1097		8282		5952		1099						
	17		2671		1097		11925		7762		1345						
	18		2281		1097		13579		8501		1623						
	19		2181		1096		13690		8679		1480						
	20		2162		1096		13212		8819		1416						
	21		2299		1097		12587		8799		1378						
	22		2255		1096		11989		8691		1313						
	23		2175		1096		11195		8423		1106						
	24		2088		1097		10234		8210		926						
