02/23/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		906		217		198		420		2741		0		0		
	2		906		212		198		417		3018		0		0		
	3		906		213		199		398		2854		0		0		
	4		906		215		199		415		2740		0		0		
	5		906		218		199		423		2703		0		0		
	6		907		216		199		467		2766		0		0		
	7		890		218		198		501		2641		231		0		
	8		907		222		198		462		2637		2792		0		
	9		905		226		197		430		2387		5371		30		
	10		859		226		198		352		2170		5897		338		
	11		881		217		198		354		2093		6130		394		
	12		882		229		198		344		2219		6086		394		
	13		885		231		199		354		2286		6266		394		
	14		885		232		199		359		2410		6436		394		
	15		882		233		199		369		2251		6102		394		
	16		848		234		199		415		2581		5566		394		
	17		894		234		198		471		2921		3561		267		
	18		897		238		197		517		2762		0		0		
	19		897		237		197		513		2541		0		0		
	20		901		235		196		509		2454		0		0		
	21		901		234		197		500		2354		0		0		
	22		901		227		197		463		2254		0		0		
	23		901		218		197		456		2270		0		0		
	24		902		214		197		413		2291		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4482		2274		5845		6220		3336						
	2		4751		2274		4976		6300		3215						
	3		4570		2274		5025		6034		3186						
	4		4475		2275		4719		6318		3284						
	5		4448		2275		4549		6863		3374						
	6		4555		2276		5510		6919		3562						
	7		4677		2276		6626		8020		3781						
	8		7217		2277		6303		6789		3340						
	9		9546		2277		5803		4549		2978						
	10		10040		2277		5795		3943		2853						
	11		10267		2276		5533		3510		2846						
	12		10352		2276		5098		3262		2935						
	13		10614		2275		5000		2788		2913						
	14		10915		2275		4971		2464		2862						
	15		10430		2276		5128		2580		3108						
	16		10235		2275		5459		2890		3119						
	17		8545		2275		6064		4394		3494						
	18		4612		2276		7963		7766		3918						
	19		4384		2276		9568		8591		4124						
	20		4296		2276		9265		9000		4173						
	21		4186		2277		9199		8655		4063						
	22		4042		2277		8535		8308		3919						
	23		4042		2279		6980		7892		3884						
	24		4017		2279		5800		7593		3615						
