02/22/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		996		338		229		380		2231		0		0		
	2		993		337		230		387		2393		0		0		
	3		994		337		230		380		2224		0		0		
	4		994		339		230		342		1975		0		0		
	5		995		331		229		368		1761		0		0		
	6		994		323		229		373		1720		0		0		
	7		995		321		228		450		1813		104		0		
	8		997		308		230		451		1792		2758		0		
	9		997		302		230		402		1401		7086		0		
	10		997		286		229		343		1307		8614		54		
	11		996		281		230		285		1060		9180		182		
	12		995		293		224		287		910		8767		228		
	13		994		314		223		300		929		9023		302		
	14		994		334		221		301		1263		9208		348		
	15		994		343		222		304		1494		8497		358		
	16		994		363		220		359		1639		7330		349		
	17		995		383		222		467		2005		4242		228		
	18		995		382		229		501		2058		517		2		
	19		996		377		229		541		1898		0		0		
	20		997		383		229		506		1652		0		0		
	21		997		372		229		456		1328		0		0		
	22		997		342		227		445		1187		0		0		
	23		996		332		225		396		1152		0		0		
	24		996		336		225		372		962		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4174		1132		8273		6803		2643						
	2		4340		1132		7925		6419		2455						
	3		3171		1133		9200		5903		2491						
	4		3880		1132		8571		5793		2635						
	5		3684		1133		8991		6029		2871						
	6		3639		1133		9955		6415		3301						
	7		3911		1133		10713		7505		3676						
	8		6536		1133		9767		6742		3129						
	9		10418		1133		7835		3767		2766						
	10		11830		1133		6043		2900		2583						
	11		12214		1132		5647		2085		2396						
	12		11704		1132		5415		1909		2414						
	13		12085		1132		5112		1427		2072						
	14		12669		1132		4913		842		2028						
	15		12212		1131		5107		1295		1996						
	16		11254		1131		5763		1885		2380						
	17		8542		1131		6670		4570		2618						
	18		4684		1131		8464		8533		3080						
	19		4041		1131		9471		9652		3596						
	20		3767		1132		9824		9783		3388						
	21		3382		1132		10368		9198		3363						
	22		3198		1132		10150		9129		3084						
	23		3101		1133		9582		8395		2995						
	24		2891		1133		8806		8298		2764						
