02/06/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		933		325		210		249		3596		0		0		
	2		934		329		210		258		3330		0		0		
	3		933		331		210		252		2615		0		0		
	4		934		334		210		257		2505		0		0		
	5		933		335		210		253		2889		0		0		
	6		934		331		210		301		2598		0		0		
	7		933		310		209		331		1810		15		0		
	8		932		279		205		333		2074		2158		5		
	9		926		285		203		273		2392		6237		159		
	10		921		281		204		270		2681		6978		339		
	11		921		276		201		316		2629		7508		403		
	12		913		263		204		290		2494		7405		384		
	13		913		252		206		285		2391		7763		76		
	14		921		261		209		286		2307		7364		59		
	15		903		260		210		240		2362		7603		238		
	16		909		275		209		278		2392		6277		296		
	17		960		299		208		290		2301		2641		48		
	18		960		300		210		351		2113		125		0		
	19		961		300		210		363		1961		0		0		
	20		962		302		214		366		1929		0		0		
	21		962		300		215		356		2061		0		0		
	22		963		302		214		298		1921		0		0		
	23		962		298		214		269		1622		0		0		
	24		965		303		214		268		932		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5313		2216		8684		3719		2546						
	2		5061		2215		8510		3516		2451						
	3		3408		2216		9509		3806		2413						
	4		4240		2215		8829		3610		2468						
	5		4620		2215		9565		3120		2572						
	6		4374		2216		10585		3536		3253						
	7		3608		2216		13002		4083		3716						
	8		5986		2216		12177		3632		3642						
	9		10475		2216		9380		1793		2619						
	10		11674		2217		8173		762		2326						
	11		12254		2217		7151		64		2247						
	12		11953		2217		7017		-355		2161						
	13		11886		2216		6772		-365		2013						
	14		11407		2216		6848		94		2010						
	15		11816		2216		6955		-516		2184						
	16		10636		2215		7334		575		2438						
	17		6747		2215		10156		2681		2878						
	18		4059		2215		13238		4081		3578						
	19		3795		2215		15012		4326		3611						
	20		3773		2215		15274		3747		3829						
	21		3894		2214		14333		3980		3938						
	22		3698		2215		13817		3979		3418						
	23		3365		2216		12848		4042		2835						
	24		2682		2217		11838		4431		2451						
