02/05/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		998		210		174		432		726		0		0		
	2		994		209		174		431		422		0		0		
	3		988		207		174		427		213		0		0		
	4		987		206		174		402		184		0		0		
	5		988		208		174		400		169		0		0		
	6		946		212		174		419		181		0		0		
	7		931		211		178		485		185		17		0		
	8		931		206		180		497		166		1339		40		
	9		931		211		182		501		148		3341		214		
	10		930		206		184		490		167		4355		274		
	11		930		203		184		422		194		4967		287		
	12		929		194		185		401		212		4865		151		
	13		928		193		183		369		202		4564		39		
	14		928		199		183		369		229		3943		14		
	15		928		198		185		390		291		2585		0		
	16		926		199		185		400		889		1628		0		
	17		926		199		185		478		1119		697		0		
	18		926		197		185		530		1331		0		0		
	19		926		199		185		538		1554		0		0		
	20		925		197		185		542		1268		0		0		
	21		925		193		184		508		1780		0		0		
	22		926		189		184		482		2268		0		0		
	23		926		183		184		424		2015		0		0		
	24		926		185		184		427		1801		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2539		2256		6748		6348		3572						
	2		2230		2256		6205		6476		3561						
	3		2008		2257		5846		6573		3559						
	4		1954		2257		5501		6640		3645						
	5		1939		2256		5792		6550		3536						
	6		1932		2257		5935		6818		3583						
	7		2008		2258		6655		6715		3682						
	8		3359		2256		5942		6666		3567						
	9		5528		2256		5382		5894		3590						
	10		6606		2256		5512		5453		3544						
	11		7188		2256		5241		5336		3463						
	12		6937		2255		5100		5523		3445						
	13		6479		2255		5138		6047		3545						
	14		5866		2256		5414		6251		3715						
	15		4578		2257		6017		6618		3985						
	16		4227		2256		6653		6627		4031						
	17		3604		2255		5810		8510		4205						
	18		3170		2256		6662		9539		4432						
	19		3400		2256		6817		9908		4541						
	20		3117		2254		6993		9958		4495						
	21		3590		2255		7269		9224		4321						
	22		4049		2254		6888		8370		3793						
	23		3732		2254		6204		7764		3665						
	24		3524		2255		6047		6755		3587						
