09/13/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		876		291		203		122		3014		0		0		
	2		840		293		204		134		3088		0		0		
	3		853		292		204		135		3239		0		0		
	4		893		292		203		135		3405		0		0		
	5		896		293		203		135		3203		0		0		
	6		900		295		204		135		3019		0		0		
	7		902		297		204		135		2532		100		0		
	8		900		297		201		134		2055		3476		117		
	9		894		283		202		133		1623		8741		320		
	10		890		282		201		130		1209		10845		375		
	11		888		291		199		130		856		11587		382		
	12		887		303		200		130		811		11770		379		
	13		887		306		200		121		988		11776		378		
	14		895		310		200		133		1308		11729		376		
	15		895		309		198		143		1554		11596		371		
	16		896		312		198		148		1858		11173		355		
	17		896		331		210		194		2131		10064		315		
	18		898		331		211		206		2363		6519		226		
	19		900		324		211		203		2724		1313		27		
	20		902		310		212		204		2707		21		0		
	21		905		310		211		207		2707		0		0		
	22		908		310		211		203		2774		0		0		
	23		911		302		209		161		3003		0		0		
	24		913		301		210		154		2741		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4462		2262		9432		8626		683						
	2		4519		2261		9497		7968		273						
	3		4666		2261		9002		7218		260						
	4		4881		2261		8581		6921		264						
	5		4696		2261		8610		7162		269						
	6		4527		2260		9168		7901		290						
	7		4154		2259		10270		8594		649						
	8		6915		2259		9999		7253		524						
	9		12002		2259		8714		4518		238						
	10		13900		2259		8344		3167		199						
	11		14323		2259		8493		3391		177						
	12		14475		2259		9642		3300		175						
	13		14645		2259		11232		3180		279						
	14		14939		2263		11813		3548		747						
	15		15064		2259		12369		4114		1194						
	16		14963		2257		13970		4461		1604						
	17		14209		2259		14895		4937		2468						
	18		11021		2260		16907		6009		3304						
	19		5876		2260		19711		6859		3900						
	20		4367		2260		18734		7908		3937						
	21		4314		2261		16735		8389		3480						
	22		4349		2262		15077		8236		2773						
	23		4549		2262		12915		8537		1562						
	24		4284		2262		11040		8410		1273						
