06/10/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		865		275		188		330		2447		75		16		
	2		865		273		188		328		2382		75		16		
	3		865		272		189		327		2333		75		16		
	4		868		271		189		327		2087		76		14		
	5		869		277		188		327		1696		76		13		
	6		868		285		186		331		1212		130		12		
	7		865		296		187		332		818		2277		141		
	8		827		301		186		330		487		6747		331		
	9		814		320		186		293		244		9293		391		
	10		809		323		182		293		165		10333		393		
	11		805		325		178		332		228		10927		397		
	12		799		332		174		334		353		11133		398		
	13		798		333		174		334		378		11210		397		
	14		798		334		175		343		335		10766		395		
	15		800		337		172		345		314		10695		395		
	16		801		348		159		350		404		10589		393		
	17		800		351		158		395		457		9826		385		
	18		798		346		160		406		641		8548		367		
	19		798		345		160		409		1033		5419		277		
	20		801		345		168		409		1920		1399		77		
	21		804		353		186		398		2606		57		16		
	22		807		355		192		396		2863		0		10		
	23		811		339		192		340		3107		0		0		
	24		814		336		191		324		2995		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4196		2275		7621		8524		2202						
	2		4127		2276		5898		8829		2233						
	3		4077		2275		5561		8465		2044						
	4		3832		2276		5371		8953		1714						
	5		3446		2276		5703		9116		1676						
	6		3024		2276		5583		9335		2325						
	7		4916		2274		6007		8152		1952						
	8		9209		2273		5557		5955		1411						
	9		11541		2274		5537		4369		1335						
	10		12498		2274		5812		3695		1376						
	11		13192		2272		6179		3470		1545						
	12		13523		2271		6741		4046		1634						
	13		13624		2272		7824		4682		1612						
	14		13146		2275		10353		4074		2103						
	15		13058		2275		12565		3748		2505						
	16		13044		2274		14348		3439		3025						
	17		12372		2272		15647		3855		3428						
	18		11266		2274		16654		4389		3951						
	19		8441		2276		18160		5420		4554						
	20		5119		2276		19529		6313		4845						
	21		4420		2275		18315		7248		3965						
	22		4623		2274		15759		8081		3489						
	23		4789		2276		12603		8470		2988						
	24		4660		2280		10334		8441		2478						
