12/06/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		972		265		229		386		388		0		0		
	2		972		265		229		383		387		0		0		
	3		972		267		229		383		318		0		0		
	4		972		270		230		384		278		0		0		
	5		973		268		226		383		301		0		0		
	6		975		268		226		558		411		0		0		
	7		974		274		231		634		508		21		0		
	8		972		280		230		601		562		1766		11		
	9		972		283		230		506		646		5257		201		
	10		971		284		232		407		717		6478		335		
	11		969		283		225		400		816		7065		350		
	12		968		276		237		399		842		7078		340		
	13		967		279		237		407		839		7120		327		
	14		965		280		237		405		843		7114		315		
	15		966		280		238		406		960		6375		286		
	16		965		285		237		444		996		3386		182		
	17		966		288		240		567		959		347		0		
	18		966		286		240		610		1238		19		0		
	19		965		286		240		610		1031		19		0		
	20		964		286		242		611		864		19		0		
	21		964		282		242		612		829		19		0		
	22		965		279		242		610		803		0		0		
	23		966		267		242		563		885		0		0		
	24		967		268		242		456		706		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2136		2268		7707		8037		2477						
	2		2238		2268		7015		7860		2546						
	3		2169		2268		6791		7753		2550						
	4		2136		2267		6727		7901		2460						
	5		2151		2267		7292		7876		2576						
	6		2438		2268		8181		8056		2890						
	7		2642		2267		10223		7324		3952						
	8		4426		2267		8790		8959		3130						
	9		8099		2268		6971		7126		2476						
	10		9428		2268		5829		6238		2354						
	11		10112		2267		5547		5363		2268						
	12		10143		2267		5413		5219		2096						
	13		10177		2268		5240		5149		2082						
	14		10163		2266		5424		5346		2046						
	15		9512		2266		5866		5867		2188						
	16		6495		2266		7131		7908		2657						
	17		3367		2266		9862		9143		3364						
	18		3359		2266		11503		9526		3971						
	19		3150		2265		11467		10122		3729						
	20		2985		2265		11109		10119		3819						
	21		2948		2266		10794		10050		3556						
	22		2899		2267		9762		10002		3182						
	23		2923		2270		8259		9568		2866						
	24		2639		2271		6986		9285		2710						
