04/15/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		856		246		178		229		1095		0		0		
	2		862		243		174		240		1217		0		0		
	3		861		249		173		241		1432		0		0		
	4		862		247		176		242		1328		0		0		
	5		864		254		173		235		922		0		0		
	6		879		257		169		253		939		0		0		
	7		888		265		167		256		969		394		0		
	8		900		267		170		254		777		4358		166		
	9		898		270		170		248		665		8691		339		
	10		894		258		169		234		587		10047		372		
	11		889		254		172		207		695		10053		376		
	12		882		247		171		184		708		9748		375		
	13		886		250		171		186		737		9592		375		
	14		873		249		175		192		920		9417		374		
	15		876		250		174		203		1435		9062		374		
	16		876		254		174		204		1903		8879		374		
	17		873		268		175		203		2476		7955		362		
	18		886		266		174		225		2942		6948		317		
	19		890		264		172		227		2966		2851		130		
	20		891		270		182		227		2985		124		0		
	21		894		265		182		227		3242		0		0		
	22		897		265		182		227		3244		0		0		
	23		901		262		182		224		3215		0		0		
	24		909		267		183		201		3248		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2604		2264		6422		6833		1367						
	2		2736		2263		5984		6506		1327						
	3		2956		2262		5355		6495		1254						
	4		2855		2264		5330		6489		1253						
	5		2448		2265		5680		6729		1402						
	6		2497		2264		5871		7067		1688						
	7		2939		2263		5745		7701		1784						
	8		6892		2262		4822		5147		1517						
	9		11281		2261		3237		2060		1264						
	10		12561		2260		2905		224		1255						
	11		12646		2260		2579		-75		1162						
	12		12315		2261		2421		211		1058						
	13		12197		2261		2304		434		1076						
	14		12200		2259		2338		609		939						
	15		12374		2258		2403		543		963						
	16		12664		2260		2491		653		1147						
	17		12312		2260		3030		1219		1373						
	18		11758		2260		3680		2730		1427						
	19		7500		2261		5436		5725		2259						
	20		4679		2262		6487		8142		2657						
	21		4810		2262		6657		8210		2456						
	22		4815		2263		6397		7694		2213						
	23		4784		2264		6202		6586		1947						
	24		4808		2266		5544		6138		1579						
