04/26/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		868		145		166		482		3181		0		0		
	2		867		145		167		449		3103		0		0		
	3		867		143		167		439		3147		0		0		
	4		866		143		168		440		3400		0		0		
	5		866		146		168		539		3704		0		0		
	6		867		145		177		559		3825		0		0		
	7		867		144		174		559		3157		442		0		
	8		867		147		154		550		2629		2763		35		
	9		864		151		142		545		2231		5106		190		
	10		862		150		142		492		2242		6442		280		
	11		859		152		142		437		2506		7908		333		
	12		858		152		143		424		2531		8277		335		
	13		856		154		143		433		2651		8213		271		
	14		857		156		147		436		3109		7775		184		
	15		856		155		150		474		3412		7870		138		
	16		857		153		152		492		3776		6500		7		
	17		859		154		148		545		3688		5086		17		
	18		861		154		149		559		3597		4004		59		
	19		866		152		148		618		3503		1327		24		
	20		868		151		140		625		3416		34		0		
	21		902		145		143		608		3547		0		0		
	22		904		142		141		607		3294		0		0		
	23		904		145		140		559		3305		0		0		
	24		904		143		140		553		3112		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4842		1138		3639		7477		3877						
	2		4731		1138		2910		7513		3913						
	3		4763		1138		2779		7269		3761						
	4		5017		1137		2479		7152		3779						
	5		5423		1137		2542		7340		3547						
	6		5573		1138		2816		7831		4025						
	7		5343		1138		3245		8967		4581						
	8		7146		1137		3491		8281		4485						
	9		9229		1138		3281		7347		4002						
	10		10610		1138		3446		6522		3637						
	11		12337		1138		3392		5530		3589						
	12		12720		1138		3387		5285		3656						
	13		12721		1138		3326		5294		3567						
	14		12664		1136		3207		5730		3662						
	15		13055		1136		3357		5513		3668						
	16		11937		1137		3514		6216		3733						
	17		10497		1137		4258		6871		3903						
	18		9383		1137		4839		7138		4163						
	19		6638		1138		6331		8043		4667						
	20		5234		1138		7509		8410		5031						
	21		5345		1138		7753		8805		5052						
	22		5088		1138		6776		9194		4695						
	23		5053		1138		5296		8932		4252						
	24		4852		1137		4367		8129		4086						
