11/09/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		515		312		233		291		408		0		0		
	2		512		311		233		290		399		0		0		
	3		512		313		234		290		340		0		0		
	4		512		313		234		286		310		0		0		
	5		512		314		233		281		183		0		0		
	6		513		319		232		304		131		0		0		
	7		514		328		232		312		88		330		0		
	8		513		330		232		301		68		3602		89		
	9		512		331		234		248		90		7236		317		
	10		511		329		234		244		71		7959		421		
	11		510		325		234		242		89		8142		437		
	12		509		329		234		242		125		7876		430		
	13		508		328		234		243		147		7802		415		
	14		508		324		234		259		148		7707		389		
	15		507		325		234		269		160		6909		346		
	16		530		327		233		301		233		4320		223		
	17		537		330		232		327		422		643		5		
	18		540		330		232		331		568		0		0		
	19		541		330		233		329		571		0		0		
	20		541		331		232		311		748		0		0		
	21		541		328		232		299		1019		0		0		
	22		541		328		231		300		1069		0		0		
	23		541		317		227		298		961		0		0		
	24		541		315		231		275		967		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		1759		1113		9807		6774		1953						
	2		1745		1115		9300		6557		1855						
	3		1689		1117		9128		6399		1628						
	4		1655		1116		9166		6229		1458						
	5		1523		1114		9120		6396		1587						
	6		1499		1114		9049		6656		1984						
	7		1804		1117		9244		6854		1967						
	8		5135		1115		8215		5813		1271						
	9		8968		1114		6226		4735		657						
	10		9769		1114		6150		4435		420						
	11		9979		1114		6317		4383		254						
	12		9745		1115		6560		4516		242						
	13		9677		1116		6933		4610		257						
	14		9569		1115		7018		4802		602						
	15		8750		1114		7479		5300		1394						
	16		6167		1113		9411		6118		2030						
	17		2496		1115		11573		7742		2802						
	18		2001		1120		12392		8549		2896						
	19		2004		1121		11565		8850		3034						
	20		2163		1120		11054		8551		2870						
	21		2419		1120		10733		8391		2310						
	22		2469		1120		10477		7961		1978						
	23		2344		1119		10069		7532		1651						
	24		2329		1120		9413		6871		1644						
