Date,LMP,Node
2/8/2018 5:00:00 AM,54.92,.Z.NEWHAMPSHIRE
2/8/2018 5:00:00 AM,56.52,.Z.RHODEISLAND
2/8/2018 5:00:00 AM,56.16,.Z.SEMASS
2/8/2018 5:00:00 AM,55.35,.Z.VERMONT
2/8/2018 5:00:00 AM,56.11,.Z.WCMASS
2/8/2018 6:00:00 AM,77.4,.Z.CONNECTICUT
2/8/2018 6:00:00 AM,73.9,.Z.MAINE
2/8/2018 6:00:00 AM,78.07,.Z.NEMASSBOST
2/8/2018 6:00:00 AM,76.95,.Z.NEWHAMPSHIRE
2/8/2018 6:00:00 AM,78.45,.Z.RHODEISLAND
2/8/2018 6:00:00 AM,78.27,.Z.SEMASS
2/8/2018 6:00:00 AM,76.71,.Z.VERMONT
2/8/2018 6:00:00 AM,78.21,.Z.WCMASS
2/8/2018 7:00:00 AM,71.82,.Z.CONNECTICUT
2/8/2018 7:00:00 AM,68.29,.Z.MAINE
2/8/2018 7:00:00 AM,72.05,.Z.NEMASSBOST
2/8/2018 7:00:00 AM,71.15,.Z.NEWHAMPSHIRE
2/8/2018 7:00:00 AM,72.47,.Z.RHODEISLAND
2/8/2018 7:00:00 AM,72.36,.Z.SEMASS
2/8/2018 7:00:00 AM,71.92,.Z.VERMONT
2/8/2018 7:00:00 AM,72.37,.Z.WCMASS
2/8/2018 8:00:00 AM,67.09,.Z.CONNECTICUT
2/8/2018 8:00:00 AM,63.36,.Z.MAINE
2/8/2018 8:00:00 AM,66.75,.Z.NEMASSBOST
2/8/2018 8:00:00 AM,66.39,.Z.NEWHAMPSHIRE
2/8/2018 8:00:00 AM,67.33,.Z.RHODEISLAND
2/8/2018 8:00:00 AM,67.19,.Z.SEMASS
2/8/2018 8:00:00 AM,67.16,.Z.VERMONT
2/8/2018 8:00:00 AM,67.31,.Z.WCMASS
2/8/2018 9:00:00 AM,67.31,.Z.CONNECTICUT
2/8/2018 9:00:00 AM,64,.Z.MAINE
2/8/2018 9:00:00 AM,67.15,.Z.NEMASSBOST
2/8/2018 9:00:00 AM,66.91,.Z.NEWHAMPSHIRE
2/8/2018 9:00:00 AM,67.66,.Z.RHODEISLAND
2/8/2018 9:00:00 AM,67.55,.Z.SEMASS
2/8/2018 9:00:00 AM,67.53,.Z.VERMONT
2/8/2018 9:00:00 AM,67.63,.Z.WCMASS
2/8/2018 10:00:00 AM,67.38,.Z.CONNECTICUT
2/8/2018 10:00:00 AM,64.93,.Z.MAINE
2/8/2018 10:00:00 AM,67.3,.Z.NEMASSBOST
2/8/2018 10:00:00 AM,67.11,.Z.NEWHAMPSHIRE
2/8/2018 10:00:00 AM,67.81,.Z.RHODEISLAND
2/8/2018 10:00:00 AM,67.68,.Z.SEMASS
2/8/2018 10:00:00 AM,67.48,.Z.VERMONT
2/8/2018 10:00:00 AM,67.74,.Z.WCMASS
2/8/2018 11:00:00 AM,64.19,.Z.CONNECTICUT
2/8/2018 11:00:00 AM,61.57,.Z.MAINE
2/8/2018 11:00:00 AM,63.97,.Z.NEMASSBOST
2/8/2018 11:00:00 AM,63.7,.Z.NEWHAMPSHIRE
2/8/2018 11:00:00 AM,64.54,.Z.RHODEISLAND
2/8/2018 11:00:00 AM,64.38,.Z.SEMASS
2/8/2018 11:00:00 AM,64.07,.Z.VERMONT
2/8/2018 11:00:00 AM,64.47,.Z.WCMASS
2/8/2018 12:00:00 PM,60.25,.Z.CONNECTICUT
2/8/2018 12:00:00 PM,57.98,.Z.MAINE
2/8/2018 12:00:00 PM,60.19,.Z.NEMASSBOST
2/8/2018 12:00:00 PM,60.01,.Z.NEWHAMPSHIRE
2/8/2018 12:00:00 PM,60.71,.Z.RHODEISLAND
2/8/2018 12:00:00 PM,60.57,.Z.SEMASS
2/8/2018 12:00:00 PM,60.29,.Z.VERMONT
2/8/2018 12:00:00 PM,60.61,.Z.WCMASS
2/8/2018 1:00:00 PM,58.29,.Z.CONNECTICUT
2/8/2018 1:00:00 PM,55.9,.Z.MAINE
2/8/2018 1:00:00 PM,58.23,.Z.NEMASSBOST
2/8/2018 1:00:00 PM,58,.Z.NEWHAMPSHIRE
2/8/2018 1:00:00 PM,58.67,.Z.RHODEISLAND
2/8/2018 1:00:00 PM,58.58,.Z.SEMASS
2/8/2018 1:00:00 PM,58.33,.Z.VERMONT
2/8/2018 1:00:00 PM,58.6,.Z.WCMASS
2/8/2018 2:00:00 PM,59.37,.Z.CONNECTICUT
2/8/2018 2:00:00 PM,56.95,.Z.MAINE
2/8/2018 2:00:00 PM,59.3,.Z.NEMASSBOST
2/8/2018 2:00:00 PM,59.09,.Z.NEWHAMPSHIRE
2/8/2018 2:00:00 PM,59.76,.Z.RHODEISLAND
2/8/2018 2:00:00 PM,59.65,.Z.SEMASS
2/8/2018 2:00:00 PM,59.54,.Z.VERMONT
2/8/2018 2:00:00 PM,59.7,.Z.WCMASS
2/8/2018 3:00:00 PM,60.26,.Z.CONNECTICUT
2/8/2018 3:00:00 PM,57.85,.Z.MAINE
2/8/2018 3:00:00 PM,60.19,.Z.NEMASSBOST
2/8/2018 3:00:00 PM,60.02,.Z.NEWHAMPSHIRE
2/8/2018 3:00:00 PM,60.67,.Z.RHODEISLAND
2/8/2018 3:00:00 PM,60.58,.Z.SEMASS
2/8/2018 3:00:00 PM,60.49,.Z.VERMONT
2/8/2018 3:00:00 PM,60.61,.Z.WCMASS
2/8/2018 4:00:00 PM,67.72,.Z.CONNECTICUT
2/8/2018 4:00:00 PM,66.25,.Z.MAINE
2/8/2018 4:00:00 PM,67.96,.Z.NEMASSBOST
2/8/2018 4:00:00 PM,67.57,.Z.NEWHAMPSHIRE
2/8/2018 4:00:00 PM,68.4,.Z.RHODEISLAND
2/8/2018 4:00:00 PM,68.29,.Z.SEMASS
2/8/2018 4:00:00 PM,68.09,.Z.VERMONT
2/8/2018 4:00:00 PM,68.19,.Z.WCMASS
2/8/2018 5:00:00 PM,90.84,.Z.CONNECTICUT
2/8/2018 5:00:00 PM,88.99,.Z.MAINE
2/8/2018 5:00:00 PM,91.3,.Z.NEMASSBOST
2/8/2018 5:00:00 PM,90.33,.Z.NEWHAMPSHIRE
2/8/2018 5:00:00 PM,91.31,.Z.RHODEISLAND
2/8/2018 5:00:00 PM,91.67,.Z.SEMASS
2/8/2018 5:00:00 PM,90.53,.Z.VERMONT
2/8/2018 5:00:00 PM,91.35,.Z.WCMASS
2/8/2018 6:00:00 PM,93.1,.Z.CONNECTICUT
2/8/2018 6:00:00 PM,90.95,.Z.MAINE
2/8/2018 6:00:00 PM,93.41,.Z.NEMASSBOST
2/8/2018 6:00:00 PM,92.65,.Z.NEWHAMPSHIRE
2/8/2018 6:00:00 PM,93.35,.Z.RHODEISLAND
2/8/2018 6:00:00 PM,93.81,.Z.SEMASS
2/8/2018 6:00:00 PM,92.98,.Z.VERMONT
2/8/2018 6:00:00 PM,93.6,.Z.WCMASS
2/8/2018 7:00:00 PM,85.08,.Z.CONNECTICUT
2/8/2018 7:00:00 PM,82.99,.Z.MAINE
2/8/2018 7:00:00 PM,85.13,.Z.NEMASSBOST
2/8/2018 7:00:00 PM,84.53,.Z.NEWHAMPSHIRE
2/8/2018 7:00:00 PM,85.06,.Z.RHODEISLAND
2/8/2018 7:00:00 PM,85.47,.Z.SEMASS
2/8/2018 7:00:00 PM,85.06,.Z.VERMONT
2/8/2018 7:00:00 PM,85.56,.Z.WCMASS
2/8/2018 8:00:00 PM,75.65,.Z.CONNECTICUT
2/8/2018 8:00:00 PM,73.5,.Z.MAINE
2/8/2018 8:00:00 PM,75.61,.Z.NEMASSBOST
2/8/2018 8:00:00 PM,75.41,.Z.NEWHAMPSHIRE
2/8/2018 8:00:00 PM,75.57,.Z.RHODEISLAND
2/8/2018 8:00:00 PM,75.88,.Z.SEMASS
2/8/2018 8:00:00 PM,76.48,.Z.VERMONT
2/8/2018 8:00:00 PM,76.07,.Z.WCMASS
2/8/2018 9:00:00 PM,65.55,.Z.CONNECTICUT
2/8/2018 9:00:00 PM,63,.Z.MAINE
2/8/2018 9:00:00 PM,65.37,.Z.NEMASSBOST
2/8/2018 9:00:00 PM,65.02,.Z.NEWHAMPSHIRE
2/8/2018 9:00:00 PM,65.83,.Z.RHODEISLAND
2/8/2018 9:00:00 PM,65.71,.Z.SEMASS
2/8/2018 9:00:00 PM,65.4,.Z.VERMONT
2/8/2018 9:00:00 PM,65.88,.Z.WCMASS
2/8/2018 10:00:00 PM,61.44,.Z.CONNECTICUT
2/8/2018 10:00:00 PM,58.92,.Z.MAINE
2/8/2018 10:00:00 PM,61.61,.Z.NEMASSBOST
2/8/2018 10:00:00 PM,60.95,.Z.NEWHAMPSHIRE
2/8/2018 10:00:00 PM,62.29,.Z.RHODEISLAND
2/8/2018 10:00:00 PM,61.91,.Z.SEMASS
2/8/2018 10:00:00 PM,61.58,.Z.VERMONT
2/8/2018 10:00:00 PM,61.92,.Z.WCMASS
2/8/2018 11:00:00 PM,61.8,.Z.CONNECTICUT
2/8/2018 11:00:00 PM,60.01,.Z.MAINE
2/8/2018 11:00:00 PM,62.71,.Z.NEMASSBOST
2/8/2018 11:00:00 PM,61.76,.Z.NEWHAMPSHIRE
2/8/2018 11:00:00 PM,63.05,.Z.RHODEISLAND
2/8/2018 11:00:00 PM,63.19,.Z.SEMASS
2/8/2018 11:00:00 PM,61.81,.Z.VERMONT
2/8/2018 11:00:00 PM,62.59,.Z.WCMASS
2/9/2018 12:00:00 AM,56.42,.Z.CONNECTICUT
2/9/2018 12:00:00 AM,55.52,.Z.MAINE
2/9/2018 12:00:00 AM,56.98,.Z.NEMASSBOST
2/9/2018 12:00:00 AM,56.56,.Z.NEWHAMPSHIRE
2/9/2018 12:00:00 AM,57.39,.Z.RHODEISLAND
2/9/2018 12:00:00 AM,57.06,.Z.SEMASS
2/9/2018 12:00:00 AM,56.4,.Z.VERMONT
2/9/2018 12:00:00 AM,57.23,.Z.WCMASS
2/9/2018 1:00:00 AM,52.1,.Z.CONNECTICUT
2/9/2018 1:00:00 AM,51.48,.Z.MAINE
2/9/2018 1:00:00 AM,52.68,.Z.NEMASSBOST
2/9/2018 1:00:00 AM,52.39,.Z.NEWHAMPSHIRE
2/9/2018 1:00:00 AM,53,.Z.RHODEISLAND
2/9/2018 1:00:00 AM,52.74,.Z.SEMASS
2/9/2018 1:00:00 AM,52.51,.Z.VERMONT
2/9/2018 1:00:00 AM,52.87,.Z.WCMASS
2/9/2018 2:00:00 AM,50.31,.Z.CONNECTICUT
2/9/2018 2:00:00 AM,49.56,.Z.MAINE
2/9/2018 2:00:00 AM,50.76,.Z.NEMASSBOST
2/9/2018 2:00:00 AM,50.44,.Z.NEWHAMPSHIRE
2/9/2018 2:00:00 AM,51.08,.Z.RHODEISLAND
2/9/2018 2:00:00 AM,50.8,.Z.SEMASS
2/9/2018 2:00:00 AM,50.59,.Z.VERMONT
2/9/2018 2:00:00 AM,50.94,.Z.WCMASS
2/9/2018 3:00:00 AM,51.53,.Z.CONNECTICUT
2/9/2018 3:00:00 AM,51.25,.Z.MAINE
2/9/2018 3:00:00 AM,52.1,.Z.NEMASSBOST
2/9/2018 3:00:00 AM,51.79,.Z.NEWHAMPSHIRE
2/9/2018 3:00:00 AM,52.41,.Z.RHODEISLAND
2/9/2018 3:00:00 AM,52.13,.Z.SEMASS
2/9/2018 3:00:00 AM,51.36,.Z.VERMONT
2/9/2018 3:00:00 AM,52.27,.Z.WCMASS
2/9/2018 4:00:00 AM,56.49,.Z.CONNECTICUT
2/9/2018 4:00:00 AM,56.24,.Z.MAINE
2/9/2018 4:00:00 AM,57.13,.Z.NEMASSBOST
2/9/2018 4:00:00 AM,56.73,.Z.NEWHAMPSHIRE
2/9/2018 4:00:00 AM,57.44,.Z.RHODEISLAND
2/9/2018 4:00:00 AM,57.08,.Z.SEMASS
2/9/2018 4:00:00 AM,56.82,.Z.VERMONT
2/9/2018 4:00:00 AM,57.27,.Z.WCMASS
2/9/2018 5:00:00 AM,64.54,.Z.CONNECTICUT
2/9/2018 5:00:00 AM,65.25,.Z.MAINE
2/9/2018 5:00:00 AM,65.77,.Z.NEMASSBOST
2/9/2018 5:00:00 AM,65.47,.Z.NEWHAMPSHIRE
2/9/2018 5:00:00 AM,66.11,.Z.RHODEISLAND
2/9/2018 5:00:00 AM,65.71,.Z.SEMASS
2/9/2018 5:00:00 AM,65.07,.Z.VERMONT
2/9/2018 5:00:00 AM,65.65,.Z.WCMASS
2/9/2018 6:00:00 AM,71.8,.Z.CONNECTICUT
2/9/2018 6:00:00 AM,72.74,.Z.MAINE
2/9/2018 6:00:00 AM,73.19,.Z.NEMASSBOST
2/9/2018 6:00:00 AM,72.66,.Z.NEWHAMPSHIRE
2/9/2018 6:00:00 AM,73.24,.Z.RHODEISLAND
2/9/2018 6:00:00 AM,73.15,.Z.SEMASS
2/9/2018 6:00:00 AM,71.69,.Z.VERMONT
2/9/2018 6:00:00 AM,72.92,.Z.WCMASS
2/9/2018 7:00:00 AM,67.58,.Z.CONNECTICUT
2/9/2018 7:00:00 AM,67.92,.Z.MAINE
2/9/2018 7:00:00 AM,68.38,.Z.NEMASSBOST
2/9/2018 7:00:00 AM,68.12,.Z.NEWHAMPSHIRE
2/9/2018 7:00:00 AM,68.63,.Z.RHODEISLAND
2/9/2018 7:00:00 AM,68.57,.Z.SEMASS
2/9/2018 7:00:00 AM,67.79,.Z.VERMONT
2/9/2018 7:00:00 AM,68.41,.Z.WCMASS
2/9/2018 8:00:00 AM,64.71,.Z.CONNECTICUT
2/9/2018 8:00:00 AM,64.94,.Z.MAINE
2/9/2018 8:00:00 AM,65.32,.Z.NEMASSBOST
2/9/2018 8:00:00 AM,65.37,.Z.NEWHAMPSHIRE
2/9/2018 8:00:00 AM,65.44,.Z.RHODEISLAND
2/9/2018 8:00:00 AM,65.43,.Z.SEMASS
2/9/2018 8:00:00 AM,65.09,.Z.VERMONT
2/9/2018 8:00:00 AM,65.36,.Z.WCMASS
2/9/2018 9:00:00 AM,65.13,.Z.CONNECTICUT
2/9/2018 9:00:00 AM,65.48,.Z.MAINE
2/9/2018 9:00:00 AM,65.7,.Z.NEMASSBOST
2/9/2018 9:00:00 AM,66.25,.Z.NEWHAMPSHIRE
2/9/2018 9:00:00 AM,65.8,.Z.RHODEISLAND
2/9/2018 9:00:00 AM,65.77,.Z.SEMASS
2/9/2018 9:00:00 AM,66.28,.Z.VERMONT
2/9/2018 9:00:00 AM,65.81,.Z.WCMASS
2/9/2018 10:00:00 AM,60.22,.Z.CONNECTICUT
2/9/2018 10:00:00 AM,60.26,.Z.MAINE
2/9/2018 10:00:00 AM,60.66,.Z.NEMASSBOST
2/9/2018 10:00:00 AM,61.12,.Z.NEWHAMPSHIRE
2/9/2018 10:00:00 AM,60.78,.Z.RHODEISLAND
2/9/2018 10:00:00 AM,60.73,.Z.SEMASS
2/9/2018 10:00:00 AM,61.38,.Z.VERMONT
2/9/2018 10:00:00 AM,60.81,.Z.WCMASS
2/9/2018 11:00:00 AM,55.38,.Z.CONNECTICUT
2/9/2018 11:00:00 AM,55.19,.Z.MAINE
2/9/2018 11:00:00 AM,55.67,.Z.NEMASSBOST
2/9/2018 11:00:00 AM,56.05,.Z.NEWHAMPSHIRE
2/9/2018 11:00:00 AM,55.83,.Z.RHODEISLAND
2/9/2018 11:00:00 AM,55.77,.Z.SEMASS
2/9/2018 11:00:00 AM,56.33,.Z.VERMONT
2/9/2018 11:00:00 AM,55.86,.Z.WCMASS
2/9/2018 12:00:00 PM,53.28,.Z.CONNECTICUT
2/9/2018 12:00:00 PM,53.08,.Z.MAINE
2/9/2018 12:00:00 PM,53.59,.Z.NEMASSBOST
2/9/2018 12:00:00 PM,54.01,.Z.NEWHAMPSHIRE
2/9/2018 12:00:00 PM,53.74,.Z.RHODEISLAND
2/9/2018 12:00:00 PM,53.64,.Z.SEMASS
2/9/2018 12:00:00 PM,54.11,.Z.VERMONT
2/9/2018 12:00:00 PM,53.77,.Z.WCMASS
2/9/2018 1:00:00 PM,50.75,.Z.CONNECTICUT
2/9/2018 1:00:00 PM,50.57,.Z.MAINE
2/9/2018 1:00:00 PM,51.02,.Z.NEMASSBOST
2/9/2018 1:00:00 PM,51.52,.Z.NEWHAMPSHIRE
2/9/2018 1:00:00 PM,51.07,.Z.RHODEISLAND
2/9/2018 1:00:00 PM,51.03,.Z.SEMASS
2/9/2018 1:00:00 PM,51.55,.Z.VERMONT
2/9/2018 1:00:00 PM,51.21,.Z.WCMASS
2/9/2018 2:00:00 PM,50.66,.Z.CONNECTICUT
2/9/2018 2:00:00 PM,50.23,.Z.MAINE
2/9/2018 2:00:00 PM,50.86,.Z.NEMASSBOST
2/9/2018 2:00:00 PM,51.34,.Z.NEWHAMPSHIRE
2/9/2018 2:00:00 PM,50.96,.Z.RHODEISLAND
2/9/2018 2:00:00 PM,50.91,.Z.SEMASS
2/9/2018 2:00:00 PM,51.47,.Z.VERMONT
2/9/2018 2:00:00 PM,51.09,.Z.WCMASS
2/9/2018 3:00:00 PM,50.77,.Z.CONNECTICUT
2/9/2018 3:00:00 PM,50.47,.Z.MAINE
2/9/2018 3:00:00 PM,51.04,.Z.NEMASSBOST
2/9/2018 3:00:00 PM,51.52,.Z.NEWHAMPSHIRE
2/9/2018 3:00:00 PM,51.13,.Z.RHODEISLAND
2/9/2018 3:00:00 PM,51.1,.Z.SEMASS
2/9/2018 3:00:00 PM,51.58,.Z.VERMONT
2/9/2018 3:00:00 PM,51.22,.Z.WCMASS
2/9/2018 4:00:00 PM,53.39,.Z.CONNECTICUT
2/9/2018 4:00:00 PM,53.02,.Z.MAINE
2/9/2018 4:00:00 PM,53.51,.Z.NEMASSBOST
2/9/2018 4:00:00 PM,53.85,.Z.NEWHAMPSHIRE
2/9/2018 4:00:00 PM,53.39,.Z.RHODEISLAND
2/9/2018 4:00:00 PM,53.56,.Z.SEMASS
2/9/2018 4:00:00 PM,54.23,.Z.VERMONT
2/9/2018 4:00:00 PM,53.74,.Z.WCMASS
2/9/2018 5:00:00 PM,64.27,.Z.CONNECTICUT
2/9/2018 5:00:00 PM,64.03,.Z.MAINE
2/9/2018 5:00:00 PM,64.59,.Z.NEMASSBOST
2/9/2018 5:00:00 PM,64.86,.Z.NEWHAMPSHIRE
2/9/2018 5:00:00 PM,64.17,.Z.RHODEISLAND
2/9/2018 5:00:00 PM,64.63,.Z.SEMASS
2/9/2018 5:00:00 PM,65.15,.Z.VERMONT
2/9/2018 5:00:00 PM,64.8,.Z.WCMASS
2/9/2018 6:00:00 PM,57.12,.Z.CONNECTICUT
2/9/2018 6:00:00 PM,56.08,.Z.MAINE
2/9/2018 6:00:00 PM,56.9,.Z.NEMASSBOST
2/9/2018 6:00:00 PM,57.03,.Z.NEWHAMPSHIRE
2/9/2018 6:00:00 PM,56.58,.Z.RHODEISLAND
2/9/2018 6:00:00 PM,56.99,.Z.SEMASS
2/9/2018 6:00:00 PM,57.52,.Z.VERMONT
2/9/2018 6:00:00 PM,57.26,.Z.WCMASS
2/9/2018 7:00:00 PM,57.01,.Z.CONNECTICUT
2/9/2018 7:00:00 PM,55.91,.Z.MAINE
2/9/2018 7:00:00 PM,56.8,.Z.NEMASSBOST
2/9/2018 7:00:00 PM,57.1,.Z.NEWHAMPSHIRE
2/9/2018 7:00:00 PM,56.5,.Z.RHODEISLAND
2/9/2018 7:00:00 PM,56.86,.Z.SEMASS
2/9/2018 7:00:00 PM,57.33,.Z.VERMONT
2/9/2018 7:00:00 PM,57.2,.Z.WCMASS
2/9/2018 8:00:00 PM,51.62,.Z.CONNECTICUT
2/9/2018 8:00:00 PM,50.59,.Z.MAINE
2/9/2018 8:00:00 PM,51.65,.Z.NEMASSBOST
2/9/2018 8:00:00 PM,51.78,.Z.NEWHAMPSHIRE
2/9/2018 8:00:00 PM,51.69,.Z.RHODEISLAND
2/9/2018 8:00:00 PM,51.73,.Z.SEMASS
2/9/2018 8:00:00 PM,52.26,.Z.VERMONT
2/9/2018 8:00:00 PM,51.9,.Z.WCMASS
2/9/2018 9:00:00 PM,49.34,.Z.CONNECTICUT
2/9/2018 9:00:00 PM,48.06,.Z.MAINE
2/9/2018 9:00:00 PM,49.42,.Z.NEMASSBOST
2/9/2018 9:00:00 PM,49.45,.Z.NEWHAMPSHIRE
2/9/2018 9:00:00 PM,49.95,.Z.RHODEISLAND
2/9/2018 9:00:00 PM,49.65,.Z.SEMASS
2/9/2018 9:00:00 PM,49.86,.Z.VERMONT
2/9/2018 9:00:00 PM,49.72,.Z.WCMASS
2/9/2018 10:00:00 PM,43.3,.Z.CONNECTICUT
2/9/2018 10:00:00 PM,42.8,.Z.MAINE
2/9/2018 10:00:00 PM,43.74,.Z.NEMASSBOST
2/9/2018 10:00:00 PM,43.67,.Z.NEWHAMPSHIRE
2/9/2018 10:00:00 PM,44,.Z.RHODEISLAND
2/9/2018 10:00:00 PM,43.81,.Z.SEMASS
2/9/2018 10:00:00 PM,43.74,.Z.VERMONT
2/9/2018 10:00:00 PM,43.78,.Z.WCMASS
2/9/2018 11:00:00 PM,43.61,.Z.CONNECTICUT
2/9/2018 11:00:00 PM,43.61,.Z.MAINE
2/9/2018 11:00:00 PM,44.49,.Z.NEMASSBOST
2/9/2018 11:00:00 PM,44.28,.Z.NEWHAMPSHIRE
2/9/2018 11:00:00 PM,44.53,.Z.RHODEISLAND
2/9/2018 11:00:00 PM,44.7,.Z.SEMASS
2/9/2018 11:00:00 PM,43.93,.Z.VERMONT
2/9/2018 11:00:00 PM,44.27,.Z.WCMASS
2/10/2018 12:00:00 AM,42.87,.Z.CONNECTICUT
2/10/2018 12:00:00 AM,42.35,.Z.MAINE
2/10/2018 12:00:00 AM,43.01,.Z.NEMASSBOST
2/10/2018 12:00:00 AM,43.15,.Z.NEWHAMPSHIRE
2/10/2018 12:00:00 AM,43.04,.Z.RHODEISLAND
2/10/2018 12:00:00 AM,42.74,.Z.SEMASS
2/10/2018 12:00:00 AM,43.07,.Z.VERMONT
2/10/2018 12:00:00 AM,43.15,.Z.WCMASS
2/10/2018 1:00:00 AM,42.97,.Z.CONNECTICUT
2/10/2018 1:00:00 AM,42.4,.Z.MAINE
2/10/2018 1:00:00 AM,43.03,.Z.NEMASSBOST
2/10/2018 1:00:00 AM,43.22,.Z.NEWHAMPSHIRE
2/10/2018 1:00:00 AM,43.07,.Z.RHODEISLAND
2/10/2018 1:00:00 AM,42.76,.Z.SEMASS
2/10/2018 1:00:00 AM,43.23,.Z.VERMONT
2/10/2018 1:00:00 AM,43.26,.Z.WCMASS
2/10/2018 2:00:00 AM,42.52,.Z.CONNECTICUT
2/10/2018 2:00:00 AM,41.83,.Z.MAINE
2/10/2018 2:00:00 AM,42.49,.Z.NEMASSBOST
2/10/2018 2:00:00 AM,42.68,.Z.NEWHAMPSHIRE
2/10/2018 2:00:00 AM,42.51,.Z.RHODEISLAND
2/10/2018 2:00:00 AM,42.2,.Z.SEMASS
2/10/2018 2:00:00 AM,42.78,.Z.VERMONT
2/10/2018 2:00:00 AM,42.8,.Z.WCMASS
2/10/2018 3:00:00 AM,44.65,.Z.CONNECTICUT
2/10/2018 3:00:00 AM,44,.Z.MAINE
2/10/2018 3:00:00 AM,44.6,.Z.NEMASSBOST
2/10/2018 3:00:00 AM,44.85,.Z.NEWHAMPSHIRE
2/10/2018 3:00:00 AM,44.62,.Z.RHODEISLAND
2/10/2018 3:00:00 AM,44.28,.Z.SEMASS
2/10/2018 3:00:00 AM,45,.Z.VERMONT
2/10/2018 3:00:00 AM,44.95,.Z.WCMASS
2/10/2018 4:00:00 AM,42.05,.Z.CONNECTICUT
2/10/2018 4:00:00 AM,41.4,.Z.MAINE
2/10/2018 4:00:00 AM,41.95,.Z.NEMASSBOST
2/10/2018 4:00:00 AM,42.19,.Z.NEWHAMPSHIRE
2/10/2018 4:00:00 AM,41.98,.Z.RHODEISLAND
2/10/2018 4:00:00 AM,41.66,.Z.SEMASS
2/10/2018 4:00:00 AM,42.28,.Z.VERMONT
2/10/2018 4:00:00 AM,42.31,.Z.WCMASS
2/10/2018 5:00:00 AM,36.62,.Z.CONNECTICUT
2/10/2018 5:00:00 AM,36.29,.Z.MAINE
2/10/2018 5:00:00 AM,36.7,.Z.NEMASSBOST
2/10/2018 5:00:00 AM,36.83,.Z.NEWHAMPSHIRE
2/10/2018 5:00:00 AM,36.73,.Z.RHODEISLAND
2/10/2018 5:00:00 AM,36.49,.Z.SEMASS
2/10/2018 5:00:00 AM,36.79,.Z.VERMONT
2/10/2018 5:00:00 AM,36.89,.Z.WCMASS
2/10/2018 6:00:00 AM,35.07,.Z.CONNECTICUT
2/10/2018 6:00:00 AM,34.99,.Z.MAINE
2/10/2018 6:00:00 AM,35.17,.Z.NEMASSBOST
2/10/2018 6:00:00 AM,35.35,.Z.NEWHAMPSHIRE
2/10/2018 6:00:00 AM,34.92,.Z.RHODEISLAND
2/10/2018 6:00:00 AM,34.93,.Z.SEMASS
2/10/2018 6:00:00 AM,35.27,.Z.VERMONT
