Date,LMP,Node
4/5/2019 11:00:00 AM,32.56,.Z.VERMONT
4/5/2019 11:00:00 AM,33.42,.Z.WCMASS
4/5/2019 12:00:00 PM,30.09,.Z.CONNECTICUT
4/5/2019 12:00:00 PM,28.97,.Z.MAINE
4/5/2019 12:00:00 PM,30.28,.Z.NEMASSBOST
4/5/2019 12:00:00 PM,29.58,.Z.NEWHAMPSHIRE
4/5/2019 12:00:00 PM,30.26,.Z.RHODEISLAND
4/5/2019 12:00:00 PM,30.11,.Z.SEMASS
4/5/2019 12:00:00 PM,29.48,.Z.VERMONT
4/5/2019 12:00:00 PM,30.3,.Z.WCMASS
4/5/2019 1:00:00 PM,29.45,.Z.CONNECTICUT
4/5/2019 1:00:00 PM,28.42,.Z.MAINE
4/5/2019 1:00:00 PM,29.66,.Z.NEMASSBOST
4/5/2019 1:00:00 PM,29.01,.Z.NEWHAMPSHIRE
4/5/2019 1:00:00 PM,29.59,.Z.RHODEISLAND
4/5/2019 1:00:00 PM,29.48,.Z.SEMASS
4/5/2019 1:00:00 PM,28.96,.Z.VERMONT
4/5/2019 1:00:00 PM,29.68,.Z.WCMASS
4/5/2019 2:00:00 PM,29.44,.Z.CONNECTICUT
4/5/2019 2:00:00 PM,28.41,.Z.MAINE
4/5/2019 2:00:00 PM,29.64,.Z.NEMASSBOST
4/5/2019 2:00:00 PM,29,.Z.NEWHAMPSHIRE
4/5/2019 2:00:00 PM,29.56,.Z.RHODEISLAND
4/5/2019 2:00:00 PM,29.45,.Z.SEMASS
4/5/2019 2:00:00 PM,28.97,.Z.VERMONT
4/5/2019 2:00:00 PM,29.66,.Z.WCMASS
4/5/2019 3:00:00 PM,27,.Z.CONNECTICUT
4/5/2019 3:00:00 PM,26.09,.Z.MAINE
4/5/2019 3:00:00 PM,27.15,.Z.NEMASSBOST
4/5/2019 3:00:00 PM,26.62,.Z.NEWHAMPSHIRE
4/5/2019 3:00:00 PM,26.96,.Z.RHODEISLAND
4/5/2019 3:00:00 PM,26.94,.Z.SEMASS
4/5/2019 3:00:00 PM,26.59,.Z.VERMONT
4/5/2019 3:00:00 PM,27.17,.Z.WCMASS
4/5/2019 4:00:00 PM,27.21,.Z.CONNECTICUT
4/5/2019 4:00:00 PM,26.5,.Z.MAINE
4/5/2019 4:00:00 PM,27.08,.Z.NEMASSBOST
4/5/2019 4:00:00 PM,26.93,.Z.NEWHAMPSHIRE
4/5/2019 4:00:00 PM,27.11,.Z.RHODEISLAND
4/5/2019 4:00:00 PM,27.02,.Z.SEMASS
4/5/2019 4:00:00 PM,26.81,.Z.VERMONT
4/5/2019 4:00:00 PM,27.39,.Z.WCMASS
4/5/2019 5:00:00 PM,29.82,.Z.CONNECTICUT
4/5/2019 5:00:00 PM,29.01,.Z.MAINE
4/5/2019 5:00:00 PM,29.71,.Z.NEMASSBOST
4/5/2019 5:00:00 PM,29.5,.Z.NEWHAMPSHIRE
4/5/2019 5:00:00 PM,29.87,.Z.RHODEISLAND
4/5/2019 5:00:00 PM,29.71,.Z.SEMASS
4/5/2019 5:00:00 PM,29.33,.Z.VERMONT
4/5/2019 5:00:00 PM,30.04,.Z.WCMASS
4/5/2019 6:00:00 PM,27.74,.Z.CONNECTICUT
4/5/2019 6:00:00 PM,26.88,.Z.MAINE
4/5/2019 6:00:00 PM,27.53,.Z.NEMASSBOST
4/5/2019 6:00:00 PM,27.33,.Z.NEWHAMPSHIRE
4/5/2019 6:00:00 PM,27.29,.Z.RHODEISLAND
4/5/2019 6:00:00 PM,27.39,.Z.SEMASS
4/5/2019 6:00:00 PM,27.09,.Z.VERMONT
4/5/2019 6:00:00 PM,27.79,.Z.WCMASS
4/5/2019 7:00:00 PM,31.09,.Z.CONNECTICUT
4/5/2019 7:00:00 PM,30.05,.Z.MAINE
4/5/2019 7:00:00 PM,30.84,.Z.NEMASSBOST
4/5/2019 7:00:00 PM,30.62,.Z.NEWHAMPSHIRE
4/5/2019 7:00:00 PM,30.6,.Z.RHODEISLAND
4/5/2019 7:00:00 PM,30.73,.Z.SEMASS
4/5/2019 7:00:00 PM,30.44,.Z.VERMONT
4/5/2019 7:00:00 PM,31.18,.Z.WCMASS
4/5/2019 8:00:00 PM,29.36,.Z.CONNECTICUT
4/5/2019 8:00:00 PM,28.58,.Z.MAINE
4/5/2019 8:00:00 PM,29.18,.Z.NEMASSBOST
4/5/2019 8:00:00 PM,29,.Z.NEWHAMPSHIRE
4/5/2019 8:00:00 PM,28.9,.Z.RHODEISLAND
4/5/2019 8:00:00 PM,29.03,.Z.SEMASS
4/5/2019 8:00:00 PM,28.76,.Z.VERMONT
4/5/2019 8:00:00 PM,29.43,.Z.WCMASS
4/5/2019 9:00:00 PM,26.03,.Z.CONNECTICUT
4/5/2019 9:00:00 PM,25.02,.Z.MAINE
4/5/2019 9:00:00 PM,25.85,.Z.NEMASSBOST
4/5/2019 9:00:00 PM,25.66,.Z.NEWHAMPSHIRE
4/5/2019 9:00:00 PM,25.66,.Z.RHODEISLAND
4/5/2019 9:00:00 PM,25.73,.Z.SEMASS
4/5/2019 9:00:00 PM,25.63,.Z.VERMONT
4/5/2019 9:00:00 PM,26.08,.Z.WCMASS
4/5/2019 10:00:00 PM,24.85,.Z.CONNECTICUT
4/5/2019 10:00:00 PM,24.29,.Z.MAINE
4/5/2019 10:00:00 PM,25.06,.Z.NEMASSBOST
4/5/2019 10:00:00 PM,24.72,.Z.NEWHAMPSHIRE
4/5/2019 10:00:00 PM,24.91,.Z.RHODEISLAND
4/5/2019 10:00:00 PM,24.91,.Z.SEMASS
4/5/2019 10:00:00 PM,24.54,.Z.VERMONT
4/5/2019 10:00:00 PM,25.15,.Z.WCMASS
4/5/2019 11:00:00 PM,27.23,.Z.CONNECTICUT
4/5/2019 11:00:00 PM,26.81,.Z.MAINE
4/5/2019 11:00:00 PM,27.74,.Z.NEMASSBOST
4/5/2019 11:00:00 PM,27.23,.Z.NEWHAMPSHIRE
4/5/2019 11:00:00 PM,27.6,.Z.RHODEISLAND
4/5/2019 11:00:00 PM,27.78,.Z.SEMASS
4/5/2019 11:00:00 PM,26.88,.Z.VERMONT
4/5/2019 11:00:00 PM,27.74,.Z.WCMASS
4/6/2019 12:00:00 AM,25.08,.Z.CONNECTICUT
4/6/2019 12:00:00 AM,24.54,.Z.MAINE
4/6/2019 12:00:00 AM,25.56,.Z.NEMASSBOST
4/6/2019 12:00:00 AM,25.2,.Z.NEWHAMPSHIRE
4/6/2019 12:00:00 AM,25.25,.Z.RHODEISLAND
4/6/2019 12:00:00 AM,25.51,.Z.SEMASS
4/6/2019 12:00:00 AM,25.1,.Z.VERMONT
4/6/2019 12:00:00 AM,25.56,.Z.WCMASS
4/6/2019 1:00:00 AM,26.22,.Z.CONNECTICUT
4/6/2019 1:00:00 AM,25.62,.Z.MAINE
4/6/2019 1:00:00 AM,26.64,.Z.NEMASSBOST
4/6/2019 1:00:00 AM,26.34,.Z.NEWHAMPSHIRE
4/6/2019 1:00:00 AM,26.34,.Z.RHODEISLAND
4/6/2019 1:00:00 AM,26.61,.Z.SEMASS
4/6/2019 1:00:00 AM,26.16,.Z.VERMONT
4/6/2019 1:00:00 AM,26.75,.Z.WCMASS
4/6/2019 2:00:00 AM,24.02,.Z.CONNECTICUT
4/6/2019 2:00:00 AM,23.53,.Z.MAINE
4/6/2019 2:00:00 AM,24.49,.Z.NEMASSBOST
4/6/2019 2:00:00 AM,24.18,.Z.NEWHAMPSHIRE
4/6/2019 2:00:00 AM,24.26,.Z.RHODEISLAND
4/6/2019 2:00:00 AM,24.45,.Z.SEMASS
4/6/2019 2:00:00 AM,24.11,.Z.VERMONT
4/6/2019 2:00:00 AM,24.52,.Z.WCMASS
4/6/2019 3:00:00 AM,22.31,.Z.CONNECTICUT
4/6/2019 3:00:00 AM,21.95,.Z.MAINE
4/6/2019 3:00:00 AM,22.72,.Z.NEMASSBOST
4/6/2019 3:00:00 AM,22.47,.Z.NEWHAMPSHIRE
4/6/2019 3:00:00 AM,22.54,.Z.RHODEISLAND
4/6/2019 3:00:00 AM,22.71,.Z.SEMASS
4/6/2019 3:00:00 AM,22.26,.Z.VERMONT
4/6/2019 3:00:00 AM,22.78,.Z.WCMASS
4/6/2019 4:00:00 AM,22.09,.Z.CONNECTICUT
4/6/2019 4:00:00 AM,21.78,.Z.MAINE
4/6/2019 4:00:00 AM,22.54,.Z.NEMASSBOST
4/6/2019 4:00:00 AM,22.29,.Z.NEWHAMPSHIRE
4/6/2019 4:00:00 AM,22.34,.Z.RHODEISLAND
4/6/2019 4:00:00 AM,22.51,.Z.SEMASS
4/6/2019 4:00:00 AM,22.08,.Z.VERMONT
4/6/2019 4:00:00 AM,22.57,.Z.WCMASS
4/6/2019 5:00:00 AM,25.03,.Z.CONNECTICUT
4/6/2019 5:00:00 AM,24.68,.Z.MAINE
4/6/2019 5:00:00 AM,25.55,.Z.NEMASSBOST
4/6/2019 5:00:00 AM,25.28,.Z.NEWHAMPSHIRE
4/6/2019 5:00:00 AM,25.24,.Z.RHODEISLAND
4/6/2019 5:00:00 AM,25.49,.Z.SEMASS
4/6/2019 5:00:00 AM,25.01,.Z.VERMONT
4/6/2019 5:00:00 AM,25.61,.Z.WCMASS
4/6/2019 6:00:00 AM,26.29,.Z.CONNECTICUT
4/6/2019 6:00:00 AM,26.42,.Z.MAINE
4/6/2019 6:00:00 AM,26.91,.Z.NEMASSBOST
4/6/2019 6:00:00 AM,26.73,.Z.NEWHAMPSHIRE
4/6/2019 6:00:00 AM,26.53,.Z.RHODEISLAND
4/6/2019 6:00:00 AM,26.84,.Z.SEMASS
4/6/2019 6:00:00 AM,26.23,.Z.VERMONT
4/6/2019 6:00:00 AM,26.93,.Z.WCMASS
4/6/2019 7:00:00 AM,28.02,.Z.CONNECTICUT
4/6/2019 7:00:00 AM,28.19,.Z.MAINE
4/6/2019 7:00:00 AM,28.65,.Z.NEMASSBOST
4/6/2019 7:00:00 AM,28.46,.Z.NEWHAMPSHIRE
4/6/2019 7:00:00 AM,28.36,.Z.RHODEISLAND
4/6/2019 7:00:00 AM,28.63,.Z.SEMASS
4/6/2019 7:00:00 AM,27.99,.Z.VERMONT
4/6/2019 7:00:00 AM,28.65,.Z.WCMASS
4/6/2019 8:00:00 AM,32.49,.Z.CONNECTICUT
4/6/2019 8:00:00 AM,32.82,.Z.MAINE
4/6/2019 8:00:00 AM,33.32,.Z.NEMASSBOST
4/6/2019 8:00:00 AM,32.99,.Z.NEWHAMPSHIRE
4/6/2019 8:00:00 AM,33.29,.Z.RHODEISLAND
4/6/2019 8:00:00 AM,33.44,.Z.SEMASS
4/6/2019 8:00:00 AM,32.37,.Z.VERMONT
4/6/2019 8:00:00 AM,33.25,.Z.WCMASS
4/6/2019 9:00:00 AM,33.93,.Z.CONNECTICUT
4/6/2019 9:00:00 AM,34.11,.Z.MAINE
4/6/2019 9:00:00 AM,34.72,.Z.NEMASSBOST
4/6/2019 9:00:00 AM,34.38,.Z.NEWHAMPSHIRE
4/6/2019 9:00:00 AM,34.78,.Z.RHODEISLAND
4/6/2019 9:00:00 AM,34.88,.Z.SEMASS
4/6/2019 9:00:00 AM,33.83,.Z.VERMONT
4/6/2019 9:00:00 AM,34.67,.Z.WCMASS
4/6/2019 10:00:00 AM,31.93,.Z.CONNECTICUT
4/6/2019 10:00:00 AM,31.96,.Z.MAINE
4/6/2019 10:00:00 AM,32.57,.Z.NEMASSBOST
4/6/2019 10:00:00 AM,32.23,.Z.NEWHAMPSHIRE
4/6/2019 10:00:00 AM,32.56,.Z.RHODEISLAND
4/6/2019 10:00:00 AM,32.67,.Z.SEMASS
4/6/2019 10:00:00 AM,31.72,.Z.VERMONT
4/6/2019 10:00:00 AM,32.56,.Z.WCMASS
4/6/2019 11:00:00 AM,25.59,.Z.CONNECTICUT
4/6/2019 11:00:00 AM,25.47,.Z.MAINE
4/6/2019 11:00:00 AM,25.92,.Z.NEMASSBOST
4/6/2019 11:00:00 AM,25.67,.Z.NEWHAMPSHIRE
4/6/2019 11:00:00 AM,25.63,.Z.RHODEISLAND
4/6/2019 11:00:00 AM,25.88,.Z.SEMASS
4/6/2019 11:00:00 AM,25.5,.Z.VERMONT
4/6/2019 11:00:00 AM,25.91,.Z.WCMASS
4/6/2019 12:00:00 PM,21.07,.Z.CONNECTICUT
4/6/2019 12:00:00 PM,21.12,.Z.MAINE
4/6/2019 12:00:00 PM,21.39,.Z.NEMASSBOST
4/6/2019 12:00:00 PM,21.16,.Z.NEWHAMPSHIRE
4/6/2019 12:00:00 PM,21.21,.Z.RHODEISLAND
4/6/2019 12:00:00 PM,21.36,.Z.SEMASS
4/6/2019 12:00:00 PM,20.92,.Z.VERMONT
4/6/2019 12:00:00 PM,21.34,.Z.WCMASS
4/6/2019 1:00:00 PM,21.18,.Z.CONNECTICUT
4/6/2019 1:00:00 PM,20.93,.Z.MAINE
4/6/2019 1:00:00 PM,21.41,.Z.NEMASSBOST
4/6/2019 1:00:00 PM,21.13,.Z.NEWHAMPSHIRE
4/6/2019 1:00:00 PM,21.26,.Z.RHODEISLAND
4/6/2019 1:00:00 PM,21.41,.Z.SEMASS
4/6/2019 1:00:00 PM,21.06,.Z.VERMONT
4/6/2019 1:00:00 PM,21.41,.Z.WCMASS
4/6/2019 2:00:00 PM,21.07,.Z.CONNECTICUT
4/6/2019 2:00:00 PM,20.89,.Z.MAINE
4/6/2019 2:00:00 PM,21.34,.Z.NEMASSBOST
4/6/2019 2:00:00 PM,21.04,.Z.NEWHAMPSHIRE
4/6/2019 2:00:00 PM,21.19,.Z.RHODEISLAND
4/6/2019 2:00:00 PM,21.34,.Z.SEMASS
4/6/2019 2:00:00 PM,20.73,.Z.VERMONT
4/6/2019 2:00:00 PM,21.33,.Z.WCMASS
4/6/2019 3:00:00 PM,20.86,.Z.CONNECTICUT
4/6/2019 3:00:00 PM,20.73,.Z.MAINE
4/6/2019 3:00:00 PM,21.1,.Z.NEMASSBOST
4/6/2019 3:00:00 PM,20.81,.Z.NEWHAMPSHIRE
4/6/2019 3:00:00 PM,20.96,.Z.RHODEISLAND
4/6/2019 3:00:00 PM,21.1,.Z.SEMASS
4/6/2019 3:00:00 PM,20.66,.Z.VERMONT
4/6/2019 3:00:00 PM,21.09,.Z.WCMASS
4/6/2019 4:00:00 PM,21.18,.Z.CONNECTICUT
4/6/2019 4:00:00 PM,20.92,.Z.MAINE
4/6/2019 4:00:00 PM,21.36,.Z.NEMASSBOST
4/6/2019 4:00:00 PM,21.08,.Z.NEWHAMPSHIRE
4/6/2019 4:00:00 PM,21.24,.Z.RHODEISLAND
4/6/2019 4:00:00 PM,21.39,.Z.SEMASS
4/6/2019 4:00:00 PM,20.98,.Z.VERMONT
4/6/2019 4:00:00 PM,21.39,.Z.WCMASS
4/6/2019 5:00:00 PM,25.89,.Z.CONNECTICUT
4/6/2019 5:00:00 PM,25.61,.Z.MAINE
4/6/2019 5:00:00 PM,26.12,.Z.NEMASSBOST
4/6/2019 5:00:00 PM,25.73,.Z.NEWHAMPSHIRE
4/6/2019 5:00:00 PM,25.75,.Z.RHODEISLAND
4/6/2019 5:00:00 PM,26.07,.Z.SEMASS
4/6/2019 5:00:00 PM,25.55,.Z.VERMONT
4/6/2019 5:00:00 PM,26.14,.Z.WCMASS
4/6/2019 6:00:00 PM,27.74,.Z.CONNECTICUT
4/6/2019 6:00:00 PM,27.24,.Z.MAINE
4/6/2019 6:00:00 PM,27.96,.Z.NEMASSBOST
4/6/2019 6:00:00 PM,27.62,.Z.NEWHAMPSHIRE
4/6/2019 6:00:00 PM,27.58,.Z.RHODEISLAND
4/6/2019 6:00:00 PM,27.96,.Z.SEMASS
4/6/2019 6:00:00 PM,27.38,.Z.VERMONT
4/6/2019 6:00:00 PM,28,.Z.WCMASS
4/6/2019 7:00:00 PM,35.23,.Z.CONNECTICUT
4/6/2019 7:00:00 PM,34.75,.Z.MAINE
4/6/2019 7:00:00 PM,35.75,.Z.NEMASSBOST
4/6/2019 7:00:00 PM,35.34,.Z.NEWHAMPSHIRE
4/6/2019 7:00:00 PM,35.23,.Z.RHODEISLAND
4/6/2019 7:00:00 PM,35.76,.Z.SEMASS
4/6/2019 7:00:00 PM,34.66,.Z.VERMONT
4/6/2019 7:00:00 PM,35.67,.Z.WCMASS
4/6/2019 8:00:00 PM,38.99,.Z.CONNECTICUT
4/6/2019 8:00:00 PM,38.33,.Z.MAINE
4/6/2019 8:00:00 PM,39.49,.Z.NEMASSBOST
4/6/2019 8:00:00 PM,38.98,.Z.NEWHAMPSHIRE
4/6/2019 8:00:00 PM,38.93,.Z.RHODEISLAND
4/6/2019 8:00:00 PM,39.5,.Z.SEMASS
4/6/2019 8:00:00 PM,38.64,.Z.VERMONT
4/6/2019 8:00:00 PM,39.38,.Z.WCMASS
4/6/2019 9:00:00 PM,30.42,.Z.CONNECTICUT
4/6/2019 9:00:00 PM,30,.Z.MAINE
4/6/2019 9:00:00 PM,30.78,.Z.NEMASSBOST
4/6/2019 9:00:00 PM,30.44,.Z.NEWHAMPSHIRE
4/6/2019 9:00:00 PM,30.3,.Z.RHODEISLAND
4/6/2019 9:00:00 PM,30.72,.Z.SEMASS
4/6/2019 9:00:00 PM,30.39,.Z.VERMONT
4/6/2019 9:00:00 PM,30.77,.Z.WCMASS
4/6/2019 10:00:00 PM,25.78,.Z.CONNECTICUT
4/6/2019 10:00:00 PM,25.53,.Z.MAINE
4/6/2019 10:00:00 PM,26.09,.Z.NEMASSBOST
4/6/2019 10:00:00 PM,25.86,.Z.NEWHAMPSHIRE
4/6/2019 10:00:00 PM,25.72,.Z.RHODEISLAND
4/6/2019 10:00:00 PM,26.01,.Z.SEMASS
4/6/2019 10:00:00 PM,25.78,.Z.VERMONT
4/6/2019 10:00:00 PM,26.09,.Z.WCMASS
4/6/2019 11:00:00 PM,25.17,.Z.CONNECTICUT
4/6/2019 11:00:00 PM,24.99,.Z.MAINE
4/6/2019 11:00:00 PM,25.63,.Z.NEMASSBOST
4/6/2019 11:00:00 PM,25.4,.Z.NEWHAMPSHIRE
4/6/2019 11:00:00 PM,25.46,.Z.RHODEISLAND
4/6/2019 11:00:00 PM,25.57,.Z.SEMASS
4/6/2019 11:00:00 PM,25.19,.Z.VERMONT
4/6/2019 11:00:00 PM,25.61,.Z.WCMASS
4/7/2019 12:00:00 AM,27.2,.Z.CONNECTICUT
4/7/2019 12:00:00 AM,27.05,.Z.MAINE
4/7/2019 12:00:00 AM,27.76,.Z.NEMASSBOST
4/7/2019 12:00:00 AM,27.56,.Z.NEWHAMPSHIRE
4/7/2019 12:00:00 AM,27.46,.Z.RHODEISLAND
4/7/2019 12:00:00 AM,27.69,.Z.SEMASS
4/7/2019 12:00:00 AM,27.13,.Z.VERMONT
4/7/2019 12:00:00 AM,27.74,.Z.WCMASS
4/7/2019 1:00:00 AM,23.56,.Z.CONNECTICUT
4/7/2019 1:00:00 AM,23.45,.Z.MAINE
4/7/2019 1:00:00 AM,24.11,.Z.NEMASSBOST
4/7/2019 1:00:00 AM,23.96,.Z.NEWHAMPSHIRE
4/7/2019 1:00:00 AM,24.02,.Z.RHODEISLAND
4/7/2019 1:00:00 AM,24.08,.Z.SEMASS
4/7/2019 1:00:00 AM,23.58,.Z.VERMONT
4/7/2019 1:00:00 AM,24.09,.Z.WCMASS
4/7/2019 2:00:00 AM,24.44,.Z.CONNECTICUT
4/7/2019 2:00:00 AM,24.16,.Z.MAINE
4/7/2019 2:00:00 AM,24.94,.Z.NEMASSBOST
4/7/2019 2:00:00 AM,24.8,.Z.NEWHAMPSHIRE
4/7/2019 2:00:00 AM,24.79,.Z.RHODEISLAND
4/7/2019 2:00:00 AM,24.89,.Z.SEMASS
4/7/2019 2:00:00 AM,24.58,.Z.VERMONT
4/7/2019 2:00:00 AM,25.01,.Z.WCMASS
4/7/2019 3:00:00 AM,21.35,.Z.CONNECTICUT
4/7/2019 3:00:00 AM,21.3,.Z.MAINE
4/7/2019 3:00:00 AM,21.86,.Z.NEMASSBOST
4/7/2019 3:00:00 AM,21.75,.Z.NEWHAMPSHIRE
4/7/2019 3:00:00 AM,21.77,.Z.RHODEISLAND
4/7/2019 3:00:00 AM,21.84,.Z.SEMASS
4/7/2019 3:00:00 AM,21.49,.Z.VERMONT
4/7/2019 3:00:00 AM,21.88,.Z.WCMASS
4/7/2019 4:00:00 AM,21.03,.Z.CONNECTICUT
4/7/2019 4:00:00 AM,21.03,.Z.MAINE
4/7/2019 4:00:00 AM,21.54,.Z.NEMASSBOST
4/7/2019 4:00:00 AM,21.42,.Z.NEWHAMPSHIRE
4/7/2019 4:00:00 AM,21.44,.Z.RHODEISLAND
4/7/2019 4:00:00 AM,21.51,.Z.SEMASS
4/7/2019 4:00:00 AM,21.28,.Z.VERMONT
4/7/2019 4:00:00 AM,21.53,.Z.WCMASS
4/7/2019 5:00:00 AM,24.16,.Z.CONNECTICUT
4/7/2019 5:00:00 AM,24.19,.Z.MAINE
4/7/2019 5:00:00 AM,24.75,.Z.NEMASSBOST
4/7/2019 5:00:00 AM,24.62,.Z.NEWHAMPSHIRE
4/7/2019 5:00:00 AM,24.59,.Z.RHODEISLAND
4/7/2019 5:00:00 AM,24.7,.Z.SEMASS
4/7/2019 5:00:00 AM,24.41,.Z.VERMONT
4/7/2019 5:00:00 AM,24.71,.Z.WCMASS
4/7/2019 6:00:00 AM,26.27,.Z.CONNECTICUT
4/7/2019 6:00:00 AM,26.52,.Z.MAINE
4/7/2019 6:00:00 AM,27,.Z.NEMASSBOST
4/7/2019 6:00:00 AM,26.83,.Z.NEWHAMPSHIRE
4/7/2019 6:00:00 AM,26.81,.Z.RHODEISLAND
4/7/2019 6:00:00 AM,26.94,.Z.SEMASS
4/7/2019 6:00:00 AM,26.45,.Z.VERMONT
